row_id,uplift_hat,rank
5985,35.40266666666666,87
13869,35.17093333333333,88
4189,35.146666666666675,89
11519,35.029066666666665,90
8798,34.30596666666667,91
13932,34.00696666666667,92
6619,33.30394761904762,93
3641,33.3032,94
9344,32.96333333333333,95
337,32.950966666666666,96
15211,32.90600000000001,97
2273,32.71046666666664,98
514,32.67843333333334,99
6429,32.481966666666665,100
10840,32.37506666666667,101
13844,32.10689995670999,102
1755,32.10689995670999,103
354,32.10689995670999,104
3097,32.10689995670999,105
7026,32.10689995670999,106
3975,32.10689995670999,107
9411,31.9232,108
2497,31.82876666666667,109
5801,31.35839999999998,110
13244,31.291866666666703,111
7622,31.146566666666665,112
6484,30.726733091789303,113
80,30.726733091789303,114
7132,30.726733091789303,115
12590,30.726733091789303,116
12729,30.480133333333367,117
10123,30.18493333333332,118
10622,30.1581333333334,119
13564,30.02766666666664,120
9808,29.94,121
9102,29.93173333333333,122
5536,29.443100000000005,123
9961,29.398033333333327,124
9676,29.36933333333332,125
9915,28.822933333333378,126
2520,28.752133333333337,127
3591,28.47439999999999,128
1718,27.631266666666694,129
3261,27.35749436044348,130
10209,27.35749436044348,131
9338,27.35749436044348,132
2491,27.35749436044348,133
7062,27.35749436044348,134
13804,26.96960000000001,135
12525,26.88860000000001,136
10727,26.834366666666664,137
10893,26.613333333333333,138
12395,26.613333333333333,139
1832,26.16166666666668,140
8838,26.05826666666664,141
10117,26.03646666666664,142
4216,25.980166666666648,143
1448,25.934933333333344,144
4070,25.23569999999998,145
2281,25.046766666666656,146
1815,25.0045,147
14837,24.972,148
13913,24.95,149
5215,24.815699999999985,150
12271,24.815699999999985,151
7202,24.79404649158128,152
1836,24.321899999999985,153
15162,24.31469999999999,154
6666,24.283199999999965,155
6591,24.16536666666665,156
12989,23.986733333333348,157
4507,23.95733333333332,158
7223,23.761133333333355,159
11449,23.633366666666667,160
3537,23.44640000000001,161
3803,23.06784515824794,162
4675,22.85050000000001,163
1906,22.706566666666657,164
13657,22.656733333333342,165
10816,22.613600000000023,166
12951,22.575499999999995,167
9880,22.49386666666668,168
13866,22.43553333333333,169
4067,22.35683333333334,170
8501,22.15866666666666,171
3565,22.15836666666665,172
9426,22.1336,173
2353,22.090366666666657,174
8645,22.055399999999995,175
10886,21.71806666666668,176
3148,21.66476666666666,177
11060,21.36623333333333,178
2723,21.32466666666665,179
7241,21.07733333333334,180
8010,21.0408,181
415,20.933966666666688,182
2070,20.908399999999983,183
14404,20.798699999999982,184
3738,20.71540000000001,185
6376,20.68923333333333,186
4930,20.66956666666666,187
1407,20.56256666666665,188
9116,20.47073333333331,189
9591,20.42973333333332,190
3524,20.29323333333324,191
14022,20.24266666666668,192
6512,20.04106666666665,193
11180,19.96,194
7179,19.916533333333337,195
8762,19.875400000000013,196
15629,19.77523333333331,197
4646,19.683766666666664,198
350,19.67260000000001,199
8263,19.6658,200
583,19.64553333333336,201
9432,19.5597,202
239,19.50216666666665,203
598,19.41626666666667,204
222,19.141366666666663,205
5259,19.059166666666663,206
14097,18.918066666666657,207
6755,18.91766666666666,208
5692,18.87013333333335,209
12550,18.755766666666663,210
7571,18.644066666666657,211
8800,18.59986666666668,212
11439,18.585,213
13120,18.576666666666668,214
12940,18.52766666666668,215
13835,18.51119999999999,216
10158,18.4966,217
14407,18.4831,218
8526,18.356099999999994,219
11196,18.35176666666668,220
13961,18.325600000000023,221
7306,18.30356666666667,222
12725,18.296666666666667,223
15245,18.187433333333345,224
10329,18.17083333333333,225
5280,18.135600000000043,226
9983,18.09353333333334,227
9979,17.974400000000013,228
12691,17.925699999999996,229
10947,17.886766666666666,230
1893,17.86050000000001,231
6944,17.782066666666662,232
4708,17.72949999999999,233
14921,17.692333333333337,234
2342,17.621099999999984,235
4574,17.611,236
12978,17.591133333333254,237
5449,17.517466666666667,238
12502,17.5119,239
3932,17.485833333333318,240
1027,17.432066666666664,241
449,17.41986666666666,242
2917,17.40906666666666,243
2996,17.350366666666662,244
13473,17.264533333333326,245
13465,17.2172,246
14306,17.135,247
3321,17.117233333333335,248
9670,17.102733333333326,249
8883,17.06706666666664,250
12099,16.93413333333331,251
11820,16.870400000000007,252
14959,16.8656,253
12118,16.739734125226615,254
2101,16.739734125226615,255
6825,16.739734125226615,256
11094,16.739734125226615,257
11059,16.739734125226615,258
15042,16.69193333333332,259
5621,16.622199999999996,260
4017,16.587133333333327,261
6795,16.587133333333327,262
11102,16.586399999999994,263
5875,16.584000000000003,264
10071,16.5449,265
1758,16.471366666666693,266
13515,16.424100000000003,267
8954,16.34196957738311,268
10230,16.34196957738311,269
12660,16.34196957738311,270
14785,16.34196957738311,271
6322,16.34196957738311,272
11689,16.34196957738311,273
12338,16.34196957738311,274
3557,16.33893333333334,275
830,16.333433333333332,276
8012,16.260866666666654,277
13002,16.245933333333337,278
11502,16.151,279
4553,16.109733333333345,280
426,16.080533333333335,281
13621,15.8702,282
1623,15.82258059422518,283
13130,15.82258059422518,284
7850,15.82258059422518,285
14761,15.82258059422518,286
9923,15.82258059422518,287
12609,15.82258059422518,288
12196,15.82258059422518,289
5119,15.765633333333335,290
3464,15.7631,291
4524,15.559999999999995,292
2294,15.549733333333336,293
10459,15.516299999999998,294
1194,15.401541208221332,295
6275,15.376799999999989,296
10214,15.32579999999999,297
4010,15.30196666666667,298
9928,15.2991,299
14145,15.27413333333334,300
11708,15.27113333333335,301
1889,15.25993333333332,302
12928,15.227733333333326,303
13931,15.193700000000002,304
7491,15.136533333333333,305
8724,15.118700000000002,306
13812,15.10703333333332,307
10189,15.073699999999995,308
240,15.057899999999997,309
3818,15.043499999999998,310
11394,15.040000000000004,311
1564,14.992266666666652,312
9976,14.97,313
2507,14.921033333333366,314
319,14.912966666666676,315
12635,14.870999999999992,316
10625,14.867333333333342,317
12584,14.861333333333334,318
5235,14.776666666666667,319
1168,14.757999999999996,320
6290,14.755781476784597,321
14303,14.755781476784597,322
7814,14.755781476784597,323
13797,14.755781476784597,324
5190,14.755781476784597,325
394,14.755781476784597,326
15977,14.755781476784597,327
3337,14.755781476784597,328
12700,14.755781476784597,329
10120,14.755781476784597,330
14547,14.755781476784597,331
14716,14.755781476784597,332
6105,14.755781476784597,333
10359,14.743266666666662,334
5687,14.727166666666664,335
10905,14.705000000000004,336
5099,14.67583333333334,337
13035,14.624299999999996,338
7494,14.56123333333334,339
3358,14.540626678494087,340
3594,14.536666666666669,341
13805,14.485266666666664,342
380,14.46996666666666,343
13345,14.431833333333332,344
10954,14.430933333333323,345
14640,14.412568922458265,346
13030,14.412568922458265,347
14362,14.412568922458265,348
14844,14.412568922458265,349
6323,14.302099999999996,350
15171,14.2856,351
2798,14.215966666666672,352
2730,14.193666666666669,353
14843,14.186700000000004,354
714,14.152600000000009,355
12909,14.114800000000002,356
2252,14.039,357
6112,14.037333333333336,358
4049,14.023966666666666,359
12802,13.994933333333329,360
729,13.836799999999972,361
11159,13.82360000000001,362
12127,13.788499999999992,363
4778,13.786500000000002,364
15748,13.75996666666666,365
12333,13.737100000000003,366
4582,13.690000000000005,367
12555,13.686466666666664,368
10653,13.654233333333336,369
9499,13.501766666666674,370
14185,13.501766666666674,371
14830,13.48666666666667,372
8967,13.486200000000006,373
912,13.393466666666663,374
7554,13.365366666666658,375
11890,13.34603333333334,376
4962,13.328866666666654,377
3332,13.306666666666668,378
15064,13.306666666666668,379
12501,13.306666666666668,380
1046,13.304866666666667,381
10025,13.275399999999996,382
14311,13.259833333333324,383
8455,13.24063333333333,384
15722,13.088566666666663,385
7454,12.976099999999994,386
12287,12.894633333333324,387
5132,12.876299999999992,388
14507,12.700600000000003,389
5520,12.681999999999988,390
15187,12.652800000000004,391
4761,12.648666666666667,392
6680,12.6351,393
6564,12.6351,394
1708,12.535533333333335,395
13205,12.502499999999998,396
14369,12.487066666666678,397
4469,12.467933333333336,398
2314,12.456066666666665,399
2530,12.42999999999996,400
4203,12.387299999999971,401
11013,12.356691117849987,402
12654,12.356691117849987,403
13089,12.356691117849987,404
3208,12.356691117849987,405
2102,12.356691117849987,406
2689,12.356691117849987,407
10056,12.356691117849987,408
9288,12.356691117849987,409
14179,12.356691117849987,410
9112,12.356691117849987,411
13820,12.356691117849987,412
8760,12.356691117849987,413
12993,12.28813333333333,414
829,12.248266666666666,415
651,12.24023333333334,416
8058,12.20916666666667,417
15798,12.160699999999997,418
7285,12.143166666666666,419
10111,12.134666666666664,420
7325,12.080199999999996,421
11793,12.066799999999995,422
10978,12.029733333333333,423
13692,11.96702667849409,424
6723,11.936833333333338,425
4452,11.892433333333338,426
4780,11.8572,427
2387,11.836666666666696,428
10197,11.820599999999995,429
11220,11.70526666666667,430
12603,11.673199999999998,431
11952,11.671811004076185,432
1500,11.671811004076185,433
7187,11.671811004076185,434
126,11.671811004076185,435
3772,11.671811004076185,436
696,11.671811004076185,437
9255,11.66846666666668,438
4118,11.666666666666671,439
13000,11.643333333333333,440
9560,11.643333333333333,441
3885,11.643333333333333,442
9264,11.643333333333333,443
2806,11.57986666666667,444
11174,11.579466666666669,445
995,11.57666666666667,446
3555,11.553899999999992,447
14820,11.531300000000003,448
7570,11.445599999999995,449
9231,11.42733333333334,450
7822,11.399399999999996,451
5929,11.377766666666666,452
5677,11.372066666666669,453
8091,11.36326666666667,454
9042,11.255166666666666,455
15779,11.246933333333336,456
15204,11.2312,457
317,11.20703333333333,458
6486,11.200533333333333,459
6715,11.106099999999996,460
13201,11.089666666666664,461
8387,11.051500000000004,462
12312,11.003100000000002,463
1522,10.9905,464
14225,10.963866666666672,465
14920,10.9378,466
114,10.837666666666664,467
2193,10.827733333333333,468
13981,10.77673333333331,469
3099,10.77673333333331,470
13900,10.740366666666668,471
4104,10.688333333333343,472
8805,10.673133333333334,473
9830,10.671733333333334,474
12627,10.668566666666672,475
1438,10.6551,476
10702,10.603992601991663,477
3569,10.603992601991663,478
9669,10.603992601991663,479
2672,10.59646666666664,480
5497,10.59646666666664,481
14356,10.541066666666673,482
4360,10.529,483
10354,10.511033333333334,484
110,10.504599999999998,485
11397,10.50149999999999,486
3551,10.487199999999998,487
9104,10.433199999999998,488
15454,10.3812,489
4100,10.368533333333318,490
10207,10.299866666666668,491
10497,10.274133333333332,492
9059,10.255299999999982,493
13851,10.251399999999997,494
13484,10.202600000000004,495
7467,10.19026666666667,496
11104,10.181533333333336,497
525,10.166433333333332,498
11192,10.093499999999995,499
12423,10.064033333333333,500
4753,10.058533333333331,501
1058,10.028933333333333,502
10055,10.00973333333333,503
5522,9.997566666666666,504
13211,9.951833333333324,505
13074,9.922899999999997,506
2927,9.896566666666663,507
13468,9.838966666666666,508
14703,9.830333333333336,509
13755,9.821866666666669,510
13874,9.8008,511
3550,9.788999999999993,512
728,9.7542,513
5553,9.754033333333307,514
7122,9.74233333333333,515
3396,9.741900000000005,516
712,9.713666666666674,517
14461,9.708366666666668,518
3235,9.708366666666668,519
10540,9.689009819179034,520
9069,9.689009819179034,521
14860,9.689009819179034,522
103,9.689009819179034,523
7853,9.689009819179034,524
8304,9.689009819179034,525
6242,9.66746666666666,526
5653,9.648233333333332,527
15449,9.633099999999995,528
11264,9.607166666666666,529
4286,9.596799999999982,530
1441,9.581500000000002,531
14380,9.564000000000002,532
4499,9.556200000000011,533
589,9.543633333333329,534
14191,9.53673333333333,535
6078,9.531633333333332,536
6108,9.519166666666669,537
13410,9.510699999999964,538
13169,9.496833333333315,539
11486,9.487799999999991,540
9427,9.45700000000001,541
15574,9.452633333333326,542
12977,9.4297,543
14414,9.424533333333336,544
4961,9.4206,545
1153,9.40916666666666,546
11685,9.373299999999997,547
14032,9.371666666666668,548
13329,9.34896666666667,549
15168,9.324199999999992,550
15058,9.3224,551
6283,9.322033333333335,552
13666,9.317180286440568,553
4929,9.273733333333336,554
3251,9.2724,555
3903,9.247433333333335,556
9164,9.229,557
9092,9.207366666666664,558
1591,9.137066666666666,559
2554,9.126666666666669,560
5176,9.08906666666667,561
5502,9.034366666666664,562
10116,8.989866666666664,563
2813,8.937933333333332,564
14273,8.931533333333334,565
13662,8.912566666666669,566
14906,8.886600000000005,567
8648,8.885333333333332,568
15393,8.868466666666666,569
9931,8.826799999999993,570
11157,8.8215,571
137,8.805500000000004,572
629,8.795466666666664,573
1000,8.77573333333333,574
12790,8.770800000000005,575
11742,8.747999999999996,576
3715,8.728833333333334,577
14173,8.700166666666656,578
12794,8.69706666666667,579
7921,8.671927877677865,580
14279,8.670533333333328,581
5458,8.668966666666666,582
606,8.651,583
7925,8.6423,584
662,8.634966666666667,585
2456,8.607499999999996,586
10976,8.605266666666656,587
11381,8.589699999999992,588
8646,8.568499999999988,589
3517,8.5377,590
15298,8.524799999999997,591
1173,8.52240000000001,592
4237,8.51783333333334,593
5556,8.51403333333333,594
7891,8.504066666666652,595
3176,8.49989999999999,596
3914,8.497166666666656,597
12056,8.482233333333333,598
12471,8.435200000000002,599
4718,8.434866666666668,600
10920,8.391533333333333,601
7021,8.383499999999996,602
11716,8.370833333333334,603
10618,8.324433333333332,604
12336,8.316666666666666,605
2377,8.316666666666666,606
7475,8.308866666666665,607
13078,8.3081,608
14397,8.3072,609
13452,8.2634,610
3267,8.247266666666677,611
13330,8.240600000000006,612
6697,8.197466666666665,613
11671,8.179699999999999,614
3161,8.163199999999998,615
11173,8.149833333333333,616
13336,8.126033333333334,617
6858,8.118366666666669,618
4393,8.1081,619
14258,8.073966666666664,620
11202,8.070366666666665,621
12870,8.04056666666666,622
10438,8.02756666666666,623
817,7.994933333333332,624
9331,7.956666666666667,625
10391,7.952533333333336,626
13665,7.949100000000001,627
14935,7.946399999999999,628
4254,7.927966666666666,629
13358,7.924833333333333,630
11599,7.899200000000004,631
4436,7.869866666666667,632
14726,7.867366666666668,633
15956,7.86423333333333,634
10696,7.858799999999997,635
14355,7.856166666666667,636
10549,7.846600000000001,637
1753,7.842466666666668,638
12143,7.839600000000001,639
10433,7.8330666666666655,640
13017,7.828,641
7369,7.81563333333333,642
10320,7.773733333333332,643
14741,7.740800000000002,644
10664,7.7208,645
3052,7.712999999999999,646
4760,7.705033333333334,647
14175,7.697433333333329,648
4167,7.676800000000001,649
13258,7.672833333333333,650
10804,7.664499999999999,651
13624,7.657966666666667,652
2558,7.6556,653
2066,7.6556,654
9389,7.6556,655
11525,7.651199999999995,656
12096,7.643333333333333,657
15866,7.643233333333334,658
13632,7.634133333333333,659
9425,7.631433333333335,660
15105,7.618899999999991,661
13682,7.611533333333336,662
6909,7.600333333333332,663
10374,7.579999999999996,664
15870,7.574933333333333,665
8741,7.565000000000002,666
11807,7.5570666666666675,667
7557,7.554166666666664,668
7514,7.549299999999999,669
14325,7.518566666666668,670
9494,7.511000000000005,671
2234,7.511000000000005,672
12042,7.508666666666667,673
14494,7.506300000000001,674
10157,7.493800000000001,675
13097,7.493400000000001,676
9175,7.445433333333329,677
15290,7.443699999999999,678
8337,7.439733333333332,679
15634,7.425666666666666,680
5603,7.422199999999998,681
6441,7.3982,682
433,7.3884,683
5225,7.384866666666668,684
4355,7.3437,685
1318,7.327,686
9645,7.327,687
8582,7.305566666666666,688
11257,7.302568074108842,689
4074,7.297566666666665,690
1912,7.297566666666665,691
7704,7.293633333333334,692
13653,7.2791,693
14939,7.267266666666666,694
10803,7.260248942193514,695
14623,7.260248942193514,696
5262,7.260248942193514,697
3462,7.260248942193514,698
14627,7.260248942193514,699
1334,7.260248942193514,700
15385,7.257666666666668,701
11518,7.241266666666667,702
4337,7.224500000000001,703
5516,7.219333333333332,704
15583,7.215866666666668,705
4381,7.215033333333329,706
7293,7.2141,707
14845,7.2012,708
13157,7.186300000000001,709
5988,7.165266666666668,710
11617,7.097566666666666,711
4702,7.071733333333333,712
4568,7.0715666666666674,713
13326,7.0715666666666674,714
14869,7.068066666666668,715
13613,7.048133333333332,716
9532,7.030633333333331,717
5781,7.030633333333331,718
1443,7.026433333333334,719
4581,7.024199999999999,720
11002,7.017533333333333,721
497,7.014533333333333,722
8154,6.988300000000002,723
4392,6.953533333333335,724
12797,6.946133333333326,725
4453,6.932799999999999,726
12029,6.920800000000001,727
12956,6.918666666666667,728
5899,6.912266666666667,729
11287,6.9012,730
11072,6.881815322439008,731
13590,6.881815322439008,732
12557,6.881815322439008,733
12442,6.881815322439008,734
15571,6.881815322439008,735
390,6.881815322439008,736
11857,6.881815322439008,737
10073,6.881815322439008,738
3124,6.881815322439008,739
7793,6.881815322439008,740
11007,6.881815322439008,741
12631,6.881815322439008,742
7602,6.881815322439008,743
5118,6.881815322439008,744
10723,6.881815322439008,745
15274,6.881815322439008,746
10841,6.877800000000002,747
9800,6.867766666666668,748
10790,6.825000000000002,749
8348,6.802666666666666,750
10732,6.7997666666666685,751
12497,6.797733333333334,752
8497,6.781933333333333,753
7273,6.779266666666667,754
13782,6.758733333333342,755
12318,6.755599999999995,756
14256,6.7491666666666665,757
13620,6.747766666666666,758
12630,6.726200000000001,759
7437,6.716599999999998,760
752,6.6990000000000025,761
2521,6.698199999999999,762
11041,6.694166666666667,763
12432,6.693099999999999,764
4387,6.661733333333332,765
11319,6.658333333333333,766
13768,6.656733333333339,767
10311,6.653333333333333,768
10380,6.653333333333333,769
9454,6.6502,770
11999,6.634230952380952,771
2724,6.632966666666667,772
15560,6.6251,773
235,6.6099666666666685,774
13722,6.594299999999999,775
5646,6.578433333333332,776
11641,6.57213333333333,777
10180,6.545366666666665,778
12248,6.525,779
9012,6.523333333333334,780
9764,6.501599999999997,781
11400,6.495199999999999,782
1192,6.494399999999998,783
11271,6.4900666666666655,784
14318,6.47146666666667,785
8770,6.463433333333335,786
3214,6.4568,787
2034,6.448133333333333,788
5243,6.446266666666665,789
5735,6.440566666666667,790
13855,6.4335,791
5151,6.412633333333332,792
6368,6.397866666666668,793
14017,6.397866666666668,794
6664,6.379666666666666,795
3682,6.375466666666667,796
4768,6.323399999999999,797
13868,6.314133333333336,798
1386,6.310500000000003,799
2093,6.289866666666667,800
1267,6.282833333333332,801
4534,6.278800000000001,802
7889,6.266299999999999,803
6334,6.2651666666666666,804
14077,6.239199999999999,805
15653,6.213900000000001,806
8458,6.194700000000002,807
2367,6.186133333333332,808
7607,6.1704,809
10479,6.1704,810
376,6.1704,811
5404,6.1455,812
13034,6.14406666666667,813
9576,6.127600000000001,814
5940,6.115899999999999,815
5445,6.114533333333331,816
11804,6.112633333333333,817
13005,6.105999999999998,818
11428,6.097966666666668,819
1397,6.077066666666667,820
13563,6.075266666666668,821
13101,6.070566666666666,822
14641,6.040999999999995,823
10882,6.006233333333334,824
5327,6.000866666666668,825
6189,5.998000000000001,826
7683,5.991433333333333,827
6521,5.953666666666671,828
11118,5.940100000000001,829
1380,5.936699999999994,830
5271,5.932300000000001,831
14054,5.898366666666667,832
10523,5.892266666666668,833
4256,5.889799999999999,834
2746,5.870933333333337,835
14558,5.870333333333335,836
1999,5.8636333333333335,837
8976,5.80906666666667,838
1688,5.806166666666668,839
12692,5.798066666666668,840
9005,5.7915,841
14637,5.7792,842
12220,5.769666666666667,843
2083,5.759333333333336,844
4724,5.730366666666667,845
7175,5.723433333333333,846
12884,5.7222,847
14455,5.721166666666668,848
1697,5.7003,849
9692,5.698100000000001,850
3832,5.680499999999993,851
13137,5.675966666666668,852
5016,5.673266666666665,853
13889,5.661099999999999,854
13587,5.652500000000001,855
9336,5.64436666666667,856
309,5.6320000000000014,857
11615,5.627599999999998,858
15428,5.625266666666666,859
4641,5.625266666666666,860
2130,5.620633333333333,861
3880,5.615600000000001,862
8932,5.615600000000001,863
9904,5.615600000000001,864
8471,5.615600000000001,865
640,5.6096,866
3449,5.609366666666666,867
12777,5.6046666666666685,868
7721,5.597400000000001,869
9839,5.59516666666667,870
7863,5.584833333333328,871
6128,5.577733333333334,872
7497,5.559666666666667,873
8051,5.548133333333335,874
15425,5.547333333333334,875
8360,5.543566666666666,876
8715,5.541633333333334,877
3834,5.54,878
13974,5.535399999999999,879
680,5.5243,880
8482,5.523499999999999,881
10092,5.508733333333334,882
6584,5.501533333333331,883
323,5.498166666666668,884
14442,5.489851769480519,885
9773,5.487080961179992,886
7576,5.487080961179992,887
5749,5.487080961179992,888
7330,5.4846,889
13451,5.481999999999999,890
1103,5.467933333333332,891
8601,5.442133333333333,892
14142,5.441699999999999,893
3905,5.421600000000001,894
12316,5.414866666666667,895
1332,5.414333333333337,896
9866,5.406566666666668,897
13375,5.406566666666667,898
1449,5.3997666666666655,899
1298,5.391466666666666,900
11728,5.385,901
9282,5.382133333333338,902
6119,5.379699999999999,903
6601,5.3451,904
7823,5.344099999999999,905
10403,5.343100000000001,906
5197,5.342933333333334,907
11848,5.327333333333335,908
11960,5.318,909
9469,5.3143,910
5146,5.3111,911
3128,5.305,912
5950,5.3047999999999975,913
889,5.297666666666665,914
13075,5.2976,915
2621,5.293866666666668,916
864,5.2619333333333325,917
2668,5.26096666666667,918
1741,5.258833333333334,919
15821,5.245966666666667,920
11754,5.239966666666668,921
12022,5.20854916333667,922
9351,5.20854916333667,923
1894,5.20854916333667,924
1887,5.20854916333667,925
4772,5.20854916333667,926
3291,5.20854916333667,927
3399,5.208000000000001,928
3598,5.208000000000001,929
7804,5.203533333333334,930
677,5.161233333333334,931
2411,5.157899999999997,932
9176,5.150933333333334,933
657,5.140599999999999,934
6416,5.140499999999999,935
12983,5.1289,936
10510,5.12016666666667,937
6980,5.107166666666666,938
1124,5.103733333333333,939
4538,5.103733333333333,940
11452,5.098300000000001,941
13425,5.098300000000001,942
13526,5.089620421455937,943
2919,5.083766666666664,944
4661,5.081533333333334,945
15871,5.081466666666666,946
6215,5.054499999999999,947
8905,5.050066666666667,948
4202,5.0413,949
7730,5.014742506105008,950
3174,5.002833333333334,951
4479,4.998333333333334,952
11279,4.998333333333334,953
4482,4.99,954
7117,4.99,955
7158,4.99,956
15921,4.99,957
10759,4.99,958
15873,4.99,959
11781,4.99,960
2061,4.99,961
4485,4.989133333333334,962
9586,4.967666666666665,963
2786,4.964033333333333,964
11105,4.955999999999999,965
1340,4.933412027593183,966
9947,4.933412027593183,967
15271,4.933412027593183,968
15312,4.933412027593183,969
2442,4.933412027593183,970
5422,4.933412027593183,971
10392,4.933412027593183,972
6219,4.933412027593183,973
5507,4.907533333333333,974
15789,4.906333333333334,975
7163,4.898366666666667,976
4432,4.898366666666667,977
4246,4.893866666666664,978
3004,4.879433333333333,979
4182,4.850933333333334,980
6177,4.836999999999999,981
14691,4.81,982
13572,4.808000000000001,983
7716,4.8026,984
5880,4.798400000000001,985
8836,4.784533333333335,986
4159,4.775333333333333,987
2642,4.758966666666667,988
34,4.754733333333333,989
2194,4.7492,990
14080,4.7409333333333326,991
13190,4.735600000000001,992
4214,4.726333333333336,993
3193,4.720333333333333,994
5514,4.716466666666667,995
9991,4.712133333333334,996
14332,4.708266666666669,997
568,4.703500000000003,998
4869,4.701266666666666,999
832,4.692300000000001,1000
2244,4.681633333333334,1001
1952,4.6749,1002
15113,4.6690000000000005,1003
10411,4.6633,1004
2354,4.650533333333334,1005
302,4.650400000000003,1006
14500,4.6488000000000005,1007
14378,4.632999999999999,1008
9132,4.6303,1009
6235,4.6278,1010
6218,4.613866666666667,1011
11109,4.613866666666667,1012
6877,4.612833333333333,1013
2977,4.612266666666667,1014
7455,4.6008,1015
2882,4.599466666666667,1016
14643,4.5987,1017
121,4.588333333333333,1018
284,4.5798000000000005,1019
14832,4.5798000000000005,1020
11985,4.5798000000000005,1021
8880,4.5798000000000005,1022
1756,4.571999999999998,1023
15095,4.5633333333333335,1024
12885,4.5633333333333335,1025
7934,4.556199999999996,1026
5683,4.547233333333334,1027
9831,4.546666666666667,1028
3496,4.528066666666665,1029
2106,4.5192,1030
4769,4.505266666666666,1031
4437,4.503766666666667,1032
9024,4.500200000000002,1033
185,4.497066666666666,1034
1289,4.4969,1035
2376,4.484966666666668,1036
8664,4.478533333333336,1037
12945,4.4752,1038
11817,4.466500000000001,1039
6391,4.4633666666666665,1040
13277,4.457199999999999,1041
14542,4.456633333333335,1042
7855,4.454766666666667,1043
2213,4.453733333333333,1044
10842,4.431900000000001,1045
6996,4.4206,1046
14199,4.420533333333333,1047
11546,4.417700000000001,1048
9592,4.415700000000001,1049
8771,4.41,1050
11426,4.403312121212121,1051
8828,4.401600000000001,1052
13724,4.391933333333333,1053
2136,4.376499999999999,1054
15633,4.340966666666668,1055
13599,4.340000000000001,1056
1204,4.326833333333333,1057
4135,4.311933333333334,1058
4456,4.3099,1059
1328,4.3089,1060
14263,4.308800000000001,1061
1381,4.3074,1062
13769,4.298566666666667,1063
4741,4.293333333333333,1064
9755,4.290866666666667,1065
6862,4.277733333333333,1066
12284,4.274133333333334,1067
11372,4.257933333333334,1068
3498,4.256699999999998,1069
6489,4.2372000000000005,1070
14347,4.2342,1071
1047,4.2179,1072
15210,4.2176,1073
14779,4.2176,1074
751,4.2133,1075
5938,4.2117,1076
14746,4.2085,1077
13007,4.198600000000001,1078
12753,4.198600000000001,1079
15410,4.1978333333333335,1080
3765,4.188633333333333,1081
7382,4.1853333333333325,1082
12166,4.1821,1083
6530,4.169366666666668,1084
10648,4.163,1085
1736,4.159466666666668,1086
8103,4.1592,1087
8046,4.158599999999999,1088
11838,4.154633333333333,1089
9835,4.153333333333333,1090
1974,4.145466666666667,1091
12207,4.138866666666667,1092
12280,4.1317,1093
12538,4.1211,1094
9619,4.1181,1095
6255,4.114333333333334,1096
726,4.109233333333333,1097
3509,4.098633333333334,1098
4670,4.098633333333334,1099
279,4.098633333333334,1100
413,4.097466666666668,1101
7105,4.0806,1102
13877,4.075633333333333,1103
