CustomerID,exp_purchases,exp_aov,exp_clv,exp_clv_disc
16191,2.938303750433768,1483.0165721533313,4357.553155913563,4314.409065260954
17716,4.707228865841055,919.035293606407,4326.109462790788,4283.276695832463
17416,3.4350841266430123,1251.441435866142,4298.806611767123,4256.2441700664585
12949,4.71926543677306,899.7300067900798,4246.0647234720145,4204.024478685163
14952,6.560333997062246,638.2359737050767,4187.041156445541,4145.585303411426
13069,11.135036720528467,375.73682662680426,4183.843361744303,4142.419170043865
15159,6.803160911381041,613.3677191050957,4172.839290918733,4131.524050414588
15024,11.957895165671845,347.99372377021297,4161.272467155973,4120.071749659379
15291,11.163005397785744,367.20274629496475,4099.086238972441,4058.5012267053867
17706,5.887042423818126,694.859816920967,4090.6692208202285,4050.167545366563
17139,4.219520974426132,960.2035604120566,4051.5990628773225,4011.484220670616
16010,17.03457010035954,237.42160226252463,4044.3749270806575,4004.331610970948
14049,3.475473708378488,1162.5306755942106,4040.34479821116,4000.3413843674853
13715,7.525652005342941,535.1497160250217,4027.35053356241,3987.475775804366
16161,12.91543136981877,311.73385764760854,4026.177244096542,3986.314103065883
16843,6.67989937070194,602.1767991365132,4022.480421603303,3982.6538827755476
15649,9.639352100920977,413.33532625522156,3984.2847455231276,3944.8363817060667
17133,2.7045526145950656,1468.2927172139537,3971.0749073318916,3931.757333991972
16241,8.99849667707671,439.24935688648645,3952.5838783511304,3913.4493845060697
15738,10.429145284951746,378.65514004505553,3949.0494684236337,3909.949968736271
16546,4.1780884844460315,933.4998544022776,3900.244991910203,3861.6287048615873
14299,7.461788188821027,522.6549053738606,3899.9401997480445,3861.3269304436085
14040,9.274506276612787,420.0032433252441,3895.322716417704,3856.7551647700043
12540,6.16310406323795,630.3371203172602,3884.833267437015,3846.3695717198166
13113,8.641050329672655,448.1202837091553,3872.229925278,3833.8910151267323
12409,2.660871652646458,1443.4547842237973,3840.847917218012,3802.8197200178333
15358,7.093151011134721,541.0452589918741,3837.715725887859,3799.718540483029
14426,3.751025222525239,1017.0219348360547,3814.874929431461,3777.103890526199
16782,10.869500724800735,350.3540449967773,3808.1735460293403,3770.468857454792
18226,7.976525802068217,474.4187781111837,3784.213624589533,3746.746162959934
13952,3.929348661748223,962.8883958924563,3783.524229812916,3746.0635938741743
13137,8.311817318108163,454.7418557193134,3779.7312316364328,3742.308150135082
16904,11.58640015304738,324.78606990204486,3763.1013700207095,3725.8429406145638
13225,3.4624134147916337,1083.5626223319096,3751.741759328804,3714.595801315648
14961,4.731363721488239,787.3205054856218,3725.099676838453,3688.2175018202506
15601,6.069029359365138,611.9393099010479,3713.877637939101,3677.106572216932
12714,2.8855754072623934,1280.3775478986356,3694.62596422723,3658.0455091358713
16265,6.533752352511051,565.3026999780869,3693.5478458626744,3656.9780652105687
15981,8.018101831777605,460.643957235534,3693.49015730752,3656.9209478292278
14849,5.227177217463427,700.5039156619755,3661.6581086922,3625.4040680120793
16126,4.707228865841145,776.4040808016116,3654.711700706207,3618.526436342779
12980,5.166322086337755,707.1056408426973,3653.135489659639,3616.9658313461773
16814,10.47629064198922,348.16747285824164,3647.5036377498327,3611.389740346369
13102,10.062532086046572,359.6657481480635,3619.1481309918345,3583.314981180034
16919,15.336460441480568,235.84078574198134,3616.9628810195914,3581.15136734613
14739,8.379974629814338,430.91993322748203,3611.098107927588,3575.3446613144433
12841,16.806317560116717,213.81613344185993,3593.46183810019,3557.88300801999
16656,5.65425787860065,632.0292668863999,3573.6564617986196,3538.273724553089
13458,5.237041274020926,681.8600698918765,3570.9293291305503,3535.5735931985646
13178,4.405441861377218,806.4771751203419,3552.8883075204,3517.7111955647524
15078,7.500046192827018,471.86672502958425,3539.0222345798866,3503.982410475135
15005,12.937908467753413,273.02670663514357,3532.394539697651,3497.420336334308
13468,16.225943938581477,217.56270822414496,3530.160306770935,3495.2082245256784
15301,7.286043271288931,484.1745049744625,3527.7163940988316,3492.7885090087443
16258,4.4396407560754945,792.0772774126879,3516.5385627626847,3481.721349269985
15044,5.833721460264562,600.3103146109694,3502.043165164183,3467.369470459587
18225,6.115704957157664,562.9585931336745,3442.888658702118,3408.800652180315
13734,1.5777253665627267,2171.461450004798,3425.9698121856495,3392.0493189956924
16713,7.717681283359305,440.6757846552608,3400.995255263582,3367.3220349144376
14243,9.96051895622988,339.9658451800802,3386.236245386901,3352.709153848417
13013,7.22378776768791,467.0125031243936,3373.5992074273067,3340.1972350765413
17504,4.584084031996833,733.6576431938178,3363.1482871172097,3329.84978922496
18260,7.242844010377933,464.06043393490773,3361.117334378831,3327.8389449295355
13206,5.2330571153411025,640.963751996251,3354.1999230597107,3320.990022831397
17975,13.96219943330334,239.85435740385356,3348.894373019421,3315.7370029895255
17364,7.0931510111346645,472.014157074439,3348.0676955224335,3314.918510418251
12437,8.379974629814024,398.9697876417823,3343.3566985004245,3310.2541569311134
17858,7.538698530750768,442.734120264989,3337.639061954906,3304.5931306484217
15260,6.611048134021258,502.0783371469546,3319.2640539278705,3286.400053393931
16180,3.0971326425312746,1069.5940212069108,3312.674557336212,3279.875799342784
17581,4.719265436773099,698.2516322000706,3295.2347940121954,3262.6087069427676
14110,8.816581002716282,372.57179071079304,3284.809372128764,3252.2865070581825
14194,4.66452944888711,700.1156320036148,3265.709983107072,3233.376220898091
18075,10.88076411197949,298.95041161817613,3252.8089099965473,3220.6028811847004
12524,4.02866087614201,803.9754608728175,3238.9444845965613,3206.875727323328
14673,6.329818694530643,508.90883914715295,3221.3006838455367,3189.4066176688484
16168,14.384875378292014,222.49149081513787,3200.5123681061605,3168.8241268377824
14688,11.753959178937443,271.7665273606813,3194.332668799034,3162.7056126723105
13488,3.8618313868760366,826.8547041372669,3193.1734488233965,3161.557870122175
17811,11.247286012127507,283.85038014077486,3192.5464100944127,3160.937039697438
14828,4.303010167444518,738.0058521056861,3175.6466852443227,3144.204638855765
15497,2.992994979783365,1060.724190523468,3174.7421771715135,3143.309086308429
13362,5.0650759684763695,626.2376747275611,3171.941396817091,3140.5360364525654
13162,5.1928108000446915,606.7105596652686,3150.533146730966,3119.33974923858
17338,5.051724859307995,623.4281148323422,3149.387305690062,3118.2052531584773
13097,6.069029359365041,516.5714996551329,3135.08759761823,3104.0471263546833
15032,2.461997717172709,1263.3023314629315,3110.247456160698,3079.4529268917804
13199,11.220387348847508,277.08952250758387,3109.0517728422906,3078.26908202207
15874,4.677629217714409,664.1078997180382,3106.450515436046,3075.693579639649
13680,3.347022485817904,927.3829361247879,3103.971540173494,3073.2391486866277
16873,2.9268458865377407,1055.974231578321,3090.6738359848605,3060.0731049355054
16983,7.574378952403609,406.91348533524314,3082.11693877246,3051.600929477683
13554,9.355195393789147,328.6356896911405,3074.451090433277,3044.010980627007
17671,7.5005986538461835,409.45864734765644,3071.184979101511,3040.777207031199
15332,3.48409632571724,880.5782397451143,3068.0194096025075,3037.642979804463
16016,10.259734625780366,298.783882753128,3065.443347507369,3035.0924232746224
17068,17.116939365663505,178.6580247573086,3058.0785769600607,3027.8005712475847
16923,6.09977760067332,499.54688359608906,3047.1248910455865,3016.9553376688978
16550,6.084508527331123,500.3557157884375,3044.418619413616,3014.27586080556
16839,5.748141189031625,526.7214775471675,3027.66942023647,2997.692495283634
13050,8.667355829321941,348.21320727185946,3018.0877718946404,2988.2057147471687
15555,8.002523729115527,377.07424713955646,3017.5456103726733,2987.668921161063
16005,8.999068950581387,332.34894197108275,2990.831044450546,2961.2188558916296
16008,7.105433307716835,419.72504914660567,2982.3283442893776,2952.8003408805716
14395,7.23544490743099,411.62979264383017,2978.3246869316754,2948.836323694728
17198,8.65111924651486,343.4223542190965,2970.9877382682694,2941.5720180873955
13316,3.2154725496106034,920.7927814096126,2960.783912502206,2931.4692202992137
12989,6.679899370701847,442.2066367737241,2953.8958347049797,2924.649341292059
15570,7.337067401058642,402.43108408924576,2952.663988243894,2923.429691330588
12583,5.683397737291746,519.4316494108731,2952.136660939476,2922.9075850885897
17085,8.930174125844987,329.053268203298,2938.5029817338227,2909.408892805765
14676,3.2154725496105927,913.7072238606368,2938.0004967047785,2908.9113828760183
12668,2.84752213203508,1031.5294620000066,2937.3029728912575,2908.220765238869
18223,5.192810800044653,560.6143773630831,2911.164393431327,2882.340983595373
16327,4.8558479920349065,597.9713923485931,2903.658184830233,2874.90909389132
13668,6.227457708066124,466.079010617503,2902.487327237802,2873.749828948319
13735,3.4260699850965213,847.0985907449412,2902.219056168805,2873.4842140285195
14025,5.483923227998996,528.3449980086983,2897.4034069769837,2868.716244531667
15218,5.4752949396506745,526.1861133433259,2881.0241637031686,2852.499171983335
17204,2.8978884052046223,989.0500736095706,2866.156740479953,2837.7789509702507
17974,6.533752352511807,438.5717514641263,2865.5192128739586,2837.147735518771
12705,3.113599987244749,919.3712149506508,2862.5542031435357,2834.2120823203322
17288,4.596779883244965,612.9955428017461,2817.805579669894,2789.9065145246477
12731,2.5344421464487623,1109.2259444658985,2811.2689835888073,2783.434637216641
14016,3.170006876274138,886.6371397212862,2810.645829676511,2782.8176531450604
12835,16.686211078604067,168.3363190859477,2808.89535246337,2781.084507389475
14449,6.429677845462743,434.9544118194201,2796.616745461604,2768.927470754063
13263,8.601954566296289,325.10504415635523,2796.538819106717,2768.8503159472443
17396,11.715546204649385,238.55394362137218,2794.78974879751,2767.118563165852
12474,6.308753966857567,442.3739983080212,2790.8287166603714,2763.1967491686846
13004,8.19251855634045,340.34308868640215,2788.2670695855736,2760.6604649362116
14735,8.884387428496163,312.2844359857568,2774.4559171868723,2746.9860566206657
14249,3.908070172340548,708.2356890275028,2767.8347712754394,2740.430466609346
16170,7.595575277444416,364.0974609850672,2765.529673238459,2738.148191325207
16775,9.74066972249944,283.5935194111617,2762.39080802536,2735.040403985505
14051,6.100066856990117,451.9832318738527,2757.127932668968,2729.8296363059085
17756,8.264468894835472,332.3604910503103,2746.782940157533,2719.5870694629043
17230,4.314155632023031,636.4261028585947,2745.641256013875,2718.4566891226486
14390,7.31290585978161,374.4790068756425,2738.5297237460836,2711.4155680654294
17223,7.500598593389069,363.1560254307654,2723.887573526764,2696.9183896304594
13969,10.483109754603737,259.0640283108844,2715.7966422527707,2688.907566586902
13174,3.8084695643753608,712.770994413992,2714.5666385952486,2687.6897411834143
14422,5.849192353056885,461.7191245514464,2700.6839725864393,2673.944527313306
17160,4.731363721488259,569.0742380270426,2692.497204634724,2665.8388164700236
13629,4.066302855553331,661.9507417688841,2691.6921914904588,2665.0417737529297
14913,4.180531387973283,643.6973367437895,2690.99692061222,2664.3533867447723
16065,8.008294586364086,335.7002410261743,2688.38642285103,2661.7687354960694
18092,3.3470224858189073,798.1246760059919,2671.341237078985,2644.8923139395893
14415,4.405441861377312,605.946092878804,2669.460283306308,2643.029983471592
15369,3.3816997181614696,786.4890512489237,2659.669802945567,2633.336438559967
12755,4.268010453924853,622.2614575015807,2655.818405691262,2629.5231739517444
17409,2.46842461362899,1070.3473295026408,2642.0716932763776,2615.9125676003737
15984,6.984879907150253,377.0525340362177,2633.666668929664,2607.590761316499
15270,3.939769202444755,667.3616873934504,2629.25102288428,2603.218834538891
13340,1.8885529444428342,1389.5948838830438,2624.3235095400205,2598.3401084554657
16984,3.7889045157965375,689.7613713016096,2613.4399745466812,2587.5643312343377
13327,5.864745520932069,442.76949016549366,2596.7303842534548,2571.020182429163
13615,3.3592173958469487,771.8658573973099,2592.8652154293636,2567.1932826033303
15235,13.594124318835705,190.18074150752201,2585.340643101612,2559.743210991695
16456,4.746293448360796,544.3195579842661,2583.5003518753665,2557.92114047066
15351,6.725033017262329,382.0733483199659,2569.455882467741,2544.015725215585
14001,6.385838309702409,402.0944198471267,2567.7099503773466,2542.287079581531
16279,3.7661609472763793,680.7079146760077,2563.655564754722,2538.272836390814
15377,5.787860771148043,442.01522044379294,2558.322554656984,2532.992628373251
15382,1.9626812501494904,1302.1934741595026,2555.7907157998807,2530.485857227605
15023,4.514433452138985,564.0461273363848,2546.348705796821,2521.1373324721
12477,1.458577774969795,1736.593341993418,2532.95645279212,2507.8776760318024
13418,5.757578571261563,439.49849453725255,2530.4471142494026,2505.3931824251513
13047,5.357628260635507,472.02126436963505,2528.9144656076605,2503.875708522436
15413,1.9477018940923392,1297.151695388394,2526.464814033064,2501.450310923826
14482,4.6818853822887085,538.3697178061407,2520.585312063467,2495.6290218450167
17732,7.922432342731672,317.92773427798414,2518.7609646953024,2493.8227373220816
13999,7.519322689982636,334.63252153270787,2516.2099119669933,2491.2969425415777
14085,6.645295416965313,378.01723721262005,2512.0362139829135,2487.164568299914
17633,9.201967480994247,272.8838160053397,2511.0680009707535,2486.2059415552017
12481,3.6080862843167107,694.4088137541758,2505.486916615079,2480.680115460474
15034,4.0744938965799395,613.6803177115663,2500.436708967015,2475.679909868332
16558,7.480868277207122,333.93845867730766,2498.1496220585123,2473.4154673846656
16033,9.320552931040458,267.6168786490401,2494.337282688209,2469.640873948722
14585,8.238886643159084,302.3769301827749,2491.249251282311,2466.5834171111987
13324,4.336065971430167,572.5549984005085,2482.6362453366983,2458.0556884521766
13941,4.405441861377337,562.4123352663868,2477.674845137526,2453.1434110272535
17576,9.782203977568814,253.05283917306332,2475.4144898938216,2450.9054355384374
16817,8.894306175000485,276.91229900206963,2462.9427709476886,2438.5571989581076
15476,4.178088484445801,587.8765521781237,2456.2002529311194,2431.8814385456626
15144,4.370760373195859,560.5897180217412,2450.2033251504668,2425.943886287591
18231,9.815408472283329,249.21829149465432,2446.179329784606,2421.959732460006
15296,1.7118861328837072,1423.2573215960147,2436.4544723654244,2412.3311607578457
14443,6.620175193577364,368.02661897363157,2436.400693505384,2412.2779143617663
16401,7.07167190583072,343.97994682276664,2432.513326115704,2408.4290357581226
15950,2.805283709419157,866.1863203354745,2429.89837375883,2405.8399740186437
17696,7.617210849264985,318.1367476835748,2423.314686005203,2399.32147129228
14766,4.5885576740296745,527.613011602408,2420.982733306137,2397.012607233799
16103,7.225462598218613,333.3806022872991,2408.829072798474,2384.9792799984893
14030,4.336620674297225,555.2288481293045,2407.816901763776,2383.977130459184
12971,14.36540310509792,167.47792701664244,2405.887932800238,2382.0672601982556
12843,9.094212313692543,263.08301597628713,2392.5328034149225,2368.844359816755
17659,9.874016200299744,242.1967996428279,2391.455123334034,2367.7773498356773
13758,4.237328263794963,562.617465586328,2383.994888633638,2360.390978845186
14170,8.099434442066238,293.9617349601116,2380.9238007854747,2357.3502978074007
14597,4.404968045600252,539.3731903934932,2375.9216683367986,2352.3976914225727
14607,2.969308553545237,799.860006666902,2375.0311594347822,2351.5159994403784
17870,6.253175070976364,378.4897139203141,2366.7624437074837,2343.329152185627
12823,4.985665301420901,473.80977783873817,2362.2569688445424,2338.8682859846954
14505,3.390481592084521,696.678099159391,2362.0742708083494,2338.68739683995
15465,6.679899370702836,353.3040385672988,2360.0354248924696,2336.6687375172964
13267,6.163104063238005,382.85541854817995,2359.577785686975,2336.2156293930443
17548,7.940862142398008,296.6901666653119,2355.9757124943308,2332.6492202914164
17809,3.7890424248478807,619.542884728967,2347.474274250696,2324.2319547036595
15271,11.402168760357881,205.2352999485462,2340.127525595993,2316.9579461346466
14160,3.1879633262225027,732.971183695372,2336.685252798743,2313.5497552462803
17017,3.798731156628438,613.8913441332169,2332.0081757433613,2308.918985884516
13141,4.792797679468852,485.34560033073,2326.1632670055396,2303.131947530237
15544,6.0451653174442255,381.8701438974674,2308.468149656406,2285.612029362778
16316,5.170256445800239,446.01810737874143,2306.027994618561,2283.196034275803
15719,7.9007304549352515,291.3784735621238,2302.1027799848175,2279.309683153285
14918,3.5672519256157504,645.0991503187021,2301.2311861874746,2278.4467189974994
16985,4.336620674297195,528.124164323093,2290.2741695994546,2267.598187722232
15867,7.22378776768792,316.7213573049552,2287.9278666650503,2265.275115509951
14855,1.5301097990317136,1490.5483886238865,2280.7026953643394,2258.121480558752
12747,7.093151011134704,321.32767242234286,2279.225704548102,2256.659113413962
15955,4.806556776461649,473.932731532553,2277.9845823347723,2255.4302795393787
17146,5.046083467705968,450.3876249436255,2272.6935482873846,2250.1916319677075
12868,8.615571464299142,263.72632108673633,2272.1529663394786,2249.6564023163155
15525,6.08452227387308,372.7921246633215,2268.26198603845,2245.8039465727225
17838,5.211209792951792,434.0857245283564,2262.111778642745,2239.7146323195493
18116,11.586400153046586,195.0007395407231,2259.3565984588317,2236.986731147358
15028,8.26446889483633,273.26642366974716,2258.4018584217915,2236.041443981972
18178,3.5838231860666085,630.0547085705342,2258.0046730655204,2235.6481911539804
14461,4.305115281782116,522.8224211498997,2250.8107949507585,2228.5255395552063
15129,6.962488803254864,323.0113760506599,2248.963089076666,2226.6961277986793
13230,10.22659941549425,219.49313708225776,2244.6683873904167,2222.4439479113034
17894,13.423874957532922,167.16743110049717,2244.034692065074,2221.816526797103
16186,6.195113766853184,361.68426366415434,2240.6751610799593,2218.490258495009
16350,7.048829691783097,316.90430135181236,2233.804448822433,2211.687573091518
16931,7.788379732218862,286.776864803084,2233.5271215016082,2211.4129915857507
16539,6.0167517424350505,370.52596415437785,2229.36274044328,2207.2898420230495
13118,6.224643824644504,357.683599123107,2226.453006458268,2204.408917285414
14932,5.629062641568133,395.45454865264253,2226.0384262587777,2203.9984418403737
18041,8.896590700880065,250.19618638624152,2225.893065199492,2203.854519999497
17049,4.350870794458695,509.1122677086282,2215.081696674107,2193.150194726839
14113,4.780383589078485,462.39107804814984,2210.4067212376845,2188.521506175925
14744,5.000937916048296,441.5490850601767,2208.159561273872,2186.2965953206653
15392,4.712015647765174,466.2355400521403,2196.909160269932,2175.157584425675
12782,5.432055943558187,404.15949226390916,2195.416972097627,2173.68017039369
16709,3.390481592084618,645.5365486160971,2188.6797851007145,2167.0096882185294
18245,5.625549965806989,387.6010618002607,2180.4691399572093,2158.8803365912963
13032,5.088732612025795,427.79457843635635,2176.9322225369133,2155.3784381553596
17157,7.038599114249967,309.02645755742947,2175.1133504435284,2153.577574696563
14101,4.077110079523557,532.8402816396965,2172.4484830493775,2150.9390921280965
17965,7.6973757228185535,282.06816860038737,2171.1846731645123,2149.687795212388
13148,4.768033641392858,454.50272335181165,2167.0842750461093,2145.6279950951575
17999,6.8203181766982155,316.3233952108983,2157.426202071783,2136.0655466057256
17655,5.70643018567731,376.92487556858254,2150.8954876772236,2129.5994927497263
16893,7.259245153219575,296.03230147368566,2148.9710496692887,2127.694108583454
14292,2.6855784399313487,800.1548839125398,2148.8787048412883,2127.6026780606812
14175,2.7141406007553437,791.4589719036553,2148.130929475794,2126.8623064116773
14329,3.453255462119157,622.0454825133511,2148.081960175776,2126.8138219562143
14154,2.1869381923354143,980.3560746994835,2143.978141848331,2122.7506354933967
17739,4.768033641392926,449.56468123791313,2143.5395241244573,2122.316360519265
13576,4.780383589078493,447.55907644088364,2139.504064161127,2118.3208556050763
15547,4.755747340562229,449.5602124215204,2137.9947846462364,2116.8265194517194
12422,4.907495340549061,433.9416991291446,2129.5668665462194,2108.4820460853657
15194,5.6397997169177785,377.3806649490173,2128.3513673497105,2107.278581534367
13448,2.900446547103212,733.1186384669173,2126.3714235583784,2105.3182411469093
13044,4.6908027719965295,453.2555234836657,2126.132265979917,2105.0814514652643
12347,3.8186835212581904,554.5758345099197,2117.7496005310395,2096.7817827039994
16556,4.303010167444571,492.0752096765713,2117.4046303857053,2096.4402281046587
