row_id,uplift_hat,exp_profit_per_contact,rank
598,19.41626666666667,5.7748800000000005,204
222,19.141366666666663,5.692409999999999,205
5259,19.059166666666663,5.667749999999999,206
14097,18.918066666666657,5.625419999999997,207
6755,18.91766666666666,5.6252999999999975,208
5692,18.87013333333335,5.6110400000000045,209
12550,18.755766666666663,5.576729999999999,210
7571,18.644066666666657,5.543219999999997,211
8800,18.59986666666668,5.529960000000004,212
11439,18.585,5.5255,213
13120,18.576666666666668,5.523000000000001,214
12940,18.52766666666668,5.508300000000004,215
13835,18.51119999999999,5.503359999999997,216
10158,18.4966,5.49898,217
14407,18.4831,5.49493,218
8526,18.356099999999994,5.456829999999998,219
11196,18.351766666666677,5.455530000000003,220
13961,18.325600000000023,5.447680000000007,221
7306,18.30356666666667,5.441070000000001,222
12725,18.296666666666667,5.439,223
15245,18.187433333333345,5.406230000000003,224
10329,18.17083333333333,5.401249999999999,225
5280,18.135600000000043,5.390680000000013,226
9983,18.09353333333334,5.378060000000002,227
9979,17.974400000000013,5.342320000000004,228
12691,17.925699999999996,5.327709999999999,229
10947,17.886766666666666,5.31603,230
1893,17.86050000000001,5.308150000000003,231
6944,17.782066666666662,5.2846199999999985,232
4708,17.72949999999999,5.268849999999997,233
14921,17.692333333333337,5.257700000000002,234
2342,17.621099999999984,5.236329999999995,235
4574,17.611,5.2333,236
12978,17.591133333333254,5.227339999999976,237
5449,17.517466666666667,5.20524,238
12502,17.5119,5.20357,239
3932,17.485833333333318,5.195749999999995,240
1027,17.432066666666664,5.179619999999999,241
449,17.41986666666666,5.175959999999998,242
2917,17.40906666666666,5.172719999999998,243
2996,17.350366666666662,5.155109999999999,244
13473,17.264533333333326,5.1293599999999975,245
13465,17.2172,5.1151599999999995,246
14306,17.135,5.0905000000000005,247
3321,17.117233333333335,5.085170000000001,248
9670,17.102733333333326,5.0808199999999974,249
8883,17.06706666666664,5.070119999999992,250
12099,16.93413333333331,5.030239999999993,251
11820,16.870400000000007,5.011120000000002,252
14959,16.8656,5.00968,253
12118,16.739734125226615,4.971920237567985,254
2101,16.739734125226615,4.971920237567985,255
6825,16.739734125226615,4.971920237567985,256
11094,16.739734125226615,4.971920237567985,257
11059,16.739734125226615,4.971920237567985,258
15042,16.69193333333332,4.9575799999999965,259
5621,16.622199999999996,4.936659999999999,260
4017,16.587133333333327,4.926139999999998,261
6795,16.587133333333327,4.926139999999998,262
11102,16.586399999999994,4.925919999999998,263
5875,16.584000000000003,4.925200000000001,264
10071,16.5449,4.913469999999999,265
1758,16.471366666666693,4.891410000000008,266
13515,16.424100000000003,4.877230000000001,267
8954,16.34196957738311,4.852590873214933,268
10230,16.34196957738311,4.852590873214933,269
12660,16.34196957738311,4.852590873214933,270
14785,16.34196957738311,4.852590873214933,271
6322,16.34196957738311,4.852590873214933,272
11689,16.34196957738311,4.852590873214933,273
12338,16.34196957738311,4.852590873214933,274
3557,16.33893333333334,4.851680000000002,275
830,16.333433333333332,4.850029999999999,276
8012,16.260866666666654,4.828259999999997,277
13002,16.245933333333337,4.823780000000001,278
11502,16.151,4.7953,279
4553,16.109733333333345,4.782920000000003,280
426,16.080533333333335,4.77416,281
13621,15.8702,4.71106,282
1623,15.82258059422518,4.696774178267554,283
13130,15.82258059422518,4.696774178267554,284
7850,15.82258059422518,4.696774178267554,285
14761,15.82258059422518,4.696774178267554,286
9923,15.82258059422518,4.696774178267554,287
12609,15.82258059422518,4.696774178267554,288
12196,15.82258059422518,4.696774178267554,289
5119,15.765633333333335,4.679690000000001,290
3464,15.7631,4.67893,291
4524,15.559999999999995,4.6179999999999986,292
2294,15.549733333333336,4.614920000000001,293
10459,15.516299999999998,4.604889999999999,294
1194,15.401541208221332,4.570462362466399,295
6275,15.376799999999989,4.563039999999996,296
10214,15.32579999999999,4.5477399999999975,297
4010,15.30196666666667,4.540590000000001,298
9928,15.2991,4.53973,299
14145,15.27413333333334,4.5322400000000025,300
11708,15.27113333333335,4.531340000000005,301
1889,15.25993333333332,4.527979999999996,302
12928,15.227733333333326,4.5183199999999974,303
13931,15.193700000000002,4.50811,304
7491,15.136533333333333,4.490959999999999,305
8724,15.118700000000002,4.48561,306
13812,15.10703333333332,4.482109999999996,307
10189,15.073699999999995,4.472109999999999,308
240,15.057899999999997,4.467369999999999,309
3818,15.043499999999998,4.463049999999999,310
11394,15.040000000000004,4.4620000000000015,311
1564,14.992266666666652,4.447679999999996,312
9976,14.97,4.441,313
2507,14.921033333333366,4.42631000000001,314
319,14.912966666666676,4.423890000000003,315
12635,14.870999999999992,4.411299999999997,316
10625,14.867333333333342,4.410200000000002,317
12584,14.861333333333334,4.4084,318
5235,14.776666666666667,4.383,319
1168,14.757999999999996,4.377399999999999,320
6290,14.755781476784597,4.376734443035379,321
14303,14.755781476784597,4.376734443035379,322
7814,14.755781476784597,4.376734443035379,323
13797,14.755781476784597,4.376734443035379,324
5190,14.755781476784597,4.376734443035379,325
394,14.755781476784597,4.376734443035379,326
15977,14.755781476784597,4.376734443035379,327
3337,14.755781476784597,4.376734443035379,328
12700,14.755781476784597,4.376734443035379,329
10120,14.755781476784597,4.376734443035379,330
14547,14.755781476784597,4.376734443035379,331
14716,14.755781476784597,4.376734443035379,332
6105,14.755781476784597,4.376734443035379,333
10359,14.743266666666662,4.372979999999998,334
5687,14.727166666666664,4.368149999999999,335
10905,14.705000000000004,4.361500000000001,336
5099,14.67583333333334,4.352750000000002,337
13035,14.624299999999996,4.3372899999999985,338
7494,14.56123333333334,4.318370000000002,339
3358,14.540626678494087,4.3121880035482265,340
3594,14.536666666666669,4.311000000000001,341
13805,14.485266666666664,4.295579999999999,342
380,14.46996666666666,4.290989999999998,343
13345,14.431833333333332,4.2795499999999995,344
10954,14.430933333333323,4.279279999999997,345
14640,14.412568922458265,4.273770676737479,346
13030,14.412568922458265,4.273770676737479,347
14362,14.412568922458265,4.273770676737479,348
14844,14.412568922458265,4.273770676737479,349
6323,14.302099999999996,4.240629999999999,350
15171,14.2856,4.23568,351
2798,14.215966666666672,4.214790000000002,352
2730,14.193666666666669,4.208100000000001,353
14843,14.186700000000004,4.206010000000001,354
714,14.152600000000009,4.195780000000003,355
12909,14.114800000000002,4.18444,356
2252,14.039,4.1617,357
6112,14.037333333333336,4.161200000000001,358
4049,14.023966666666666,4.15719,359
12802,13.994933333333329,4.148479999999998,360
729,13.836799999999972,4.101039999999991,361
11159,13.82360000000001,4.097080000000003,362
12127,13.788499999999992,4.086549999999997,363
4778,13.786500000000002,4.08595,364
15748,13.75996666666666,4.077989999999998,365
12333,13.737100000000003,4.071130000000001,366
4582,13.690000000000005,4.057000000000001,367
12555,13.686466666666664,4.05594,368
10653,13.654233333333336,4.046270000000001,369
9499,13.501766666666674,4.000530000000002,370
14185,13.501766666666674,4.000530000000002,371
14830,13.48666666666667,3.9960000000000013,372
8967,13.486200000000006,3.9958600000000013,373
912,13.393466666666663,3.9680399999999993,374
7554,13.365366666666658,3.959609999999997,375
11890,13.34603333333334,3.9538100000000016,376
4962,13.328866666666654,3.9486599999999963,377
3332,13.306666666666668,3.9420000000000006,378
15064,13.306666666666668,3.9420000000000006,379
12501,13.306666666666668,3.9420000000000006,380
1046,13.304866666666667,3.94146,381
10025,13.275399999999996,3.9326199999999987,382
14311,13.259833333333324,3.9279499999999974,383
8455,13.24063333333333,3.9221899999999987,384
15722,13.088566666666663,3.876569999999999,385
7454,12.976099999999994,3.842829999999998,386
12287,12.894633333333324,3.8183899999999973,387
5132,12.876299999999992,3.8128899999999977,388
14507,12.700600000000003,3.760180000000001,389
5520,12.681999999999988,3.7545999999999964,390
15187,12.652800000000004,3.745840000000001,391
4761,12.648666666666667,3.7446,392
6680,12.6351,3.7405299999999997,393
6564,12.6351,3.7405299999999997,394
1708,12.535533333333335,3.7106600000000007,395
13205,12.502499999999998,3.7007499999999993,396
14369,12.487066666666678,3.696120000000003,397
4469,12.467933333333336,3.690380000000001,398
2314,12.456066666666665,3.6868199999999995,399
2530,12.42999999999996,3.6789999999999883,400
4203,12.387299999999971,3.6661899999999914,401
11013,12.356691117849987,3.6570073353549963,402
12654,12.356691117849987,3.6570073353549963,403
13089,12.356691117849987,3.6570073353549963,404
3208,12.356691117849987,3.6570073353549963,405
2102,12.356691117849987,3.6570073353549963,406
2689,12.356691117849987,3.6570073353549963,407
10056,12.356691117849987,3.6570073353549963,408
9288,12.356691117849987,3.6570073353549963,409
14179,12.356691117849987,3.6570073353549963,410
9112,12.356691117849987,3.6570073353549963,411
13820,12.356691117849987,3.6570073353549963,412
8760,12.356691117849987,3.6570073353549963,413
12993,12.28813333333333,3.6364399999999986,414
829,12.248266666666666,3.6244799999999997,415
651,12.24023333333334,3.6220700000000017,416
8058,12.20916666666667,3.612750000000001,417
15798,12.160699999999997,3.598209999999999,418
7285,12.143166666666666,3.5929499999999996,419
10111,12.134666666666664,3.5903999999999994,420
7325,12.080199999999996,3.574059999999999,421
11793,12.066799999999995,3.5700399999999988,422
10978,12.029733333333333,3.5589199999999996,423
13692,11.96702667849409,3.540108003548227,424
6723,11.936833333333338,3.5310500000000014,425
4452,11.892433333333338,3.5177300000000016,426
4780,11.8572,3.5071600000000003,427
2387,11.836666666666696,3.5010000000000088,428
10197,11.820599999999995,3.4961799999999985,429
11220,11.70526666666667,3.461580000000001,430
12603,11.673199999999998,3.4519599999999993,431
11952,11.671811004076185,3.4515433012228556,432
1500,11.671811004076185,3.4515433012228556,433
7187,11.671811004076185,3.4515433012228556,434
126,11.671811004076185,3.4515433012228556,435
3772,11.671811004076185,3.4515433012228556,436
696,11.671811004076185,3.4515433012228556,437
9255,11.66846666666668,3.450540000000004,438
4118,11.666666666666671,3.4500000000000015,439
13000,11.643333333333333,3.443,440
9560,11.643333333333333,3.443,441
3885,11.643333333333333,3.443,442
9264,11.643333333333333,3.443,443
2806,11.57986666666667,3.423960000000001,444
11174,11.579466666666669,3.4238400000000007,445
995,11.57666666666667,3.423000000000001,446
3555,11.553899999999992,3.4161699999999975,447
14820,11.531300000000003,3.409390000000001,448
7570,11.445599999999995,3.3836799999999987,449
9231,11.42733333333334,3.3782000000000023,450
7822,11.399399999999996,3.369819999999999,451
5929,11.377766666666666,3.36333,452
5677,11.372066666666669,3.3616200000000007,453
8091,11.36326666666667,3.358980000000001,454
9042,11.255166666666666,3.3265499999999997,455
15779,11.246933333333336,3.324080000000001,456
15204,11.2312,3.31936,457
317,11.20703333333333,3.312109999999999,458
6486,11.200533333333333,3.3101599999999998,459
6715,11.106099999999996,3.281829999999999,460
13201,11.089666666666664,3.2768999999999995,461
8387,11.051500000000004,3.2654500000000013,462
12312,11.003100000000002,3.2509300000000008,463
1522,10.9905,3.2471500000000004,464
14225,10.963866666666672,3.2391600000000014,465
14920,10.9378,3.23134,466
114,10.837666666666664,3.2012999999999994,467
2193,10.827733333333333,3.19832,468
13981,10.77673333333331,3.183019999999993,469
3099,10.77673333333331,3.183019999999993,470
13900,10.740366666666668,3.1721100000000004,471
4104,10.688333333333343,3.156500000000003,472
8805,10.673133333333334,3.15194,473
9830,10.671733333333334,3.15152,474
12627,10.668566666666672,3.150570000000002,475
1438,10.6551,3.14653,476
10702,10.603992601991663,3.1311977805974993,477
3569,10.603992601991663,3.1311977805974993,478
9669,10.603992601991663,3.1311977805974993,479
2672,10.59646666666664,3.128939999999992,480
5497,10.59646666666664,3.128939999999992,481
14356,10.541066666666673,3.1123200000000018,482
4360,10.529,3.1087000000000002,483
10354,10.511033333333334,3.10331,484
110,10.504599999999998,3.1013799999999994,485
11397,10.50149999999999,3.100449999999997,486
3551,10.487199999999998,3.0961599999999994,487
9104,10.433199999999998,3.0799599999999994,488
15454,10.3812,3.06436,489
4100,10.368533333333318,3.0605599999999953,490
10207,10.299866666666668,3.0399600000000007,491
10497,10.274133333333332,3.0322399999999994,492
9059,10.255299999999982,3.026589999999995,493
13851,10.251399999999997,3.025419999999999,494
13484,10.202600000000004,3.0107800000000013,495
7467,10.19026666666667,3.007080000000001,496
11104,10.181533333333336,3.004460000000001,497
525,10.166433333333332,2.9999299999999995,498
11192,10.093499999999995,2.9780499999999988,499
12423,10.064033333333333,2.96921,500
4753,10.058533333333331,2.9675599999999993,501
1058,10.028933333333333,2.9586799999999998,502
10055,10.00973333333333,2.952919999999999,503
5522,9.997566666666666,2.94927,504
13211,9.951833333333324,2.9355499999999974,505
13074,9.922899999999997,2.926869999999999,506
2927,9.896566666666663,2.918969999999999,507
13468,9.838966666666666,2.90169,508
14703,9.830333333333336,2.8991000000000007,509
13755,9.821866666666669,2.8965600000000005,510
13874,9.8008,2.8902400000000004,511
3550,9.788999999999993,2.886699999999998,512
728,9.7542,2.8762600000000003,513
5553,9.754033333333307,2.8762099999999924,514
7122,9.74233333333333,2.8726999999999987,515
3396,9.741900000000005,2.8725700000000014,516
712,9.713666666666674,2.8641000000000023,517
14461,9.708366666666668,2.8625100000000008,518
3235,9.708366666666668,2.8625100000000008,519
10540,9.689009819179034,2.8567029457537103,520
9069,9.689009819179034,2.8567029457537103,521
14860,9.689009819179034,2.8567029457537103,522
103,9.689009819179034,2.8567029457537103,523
7853,9.689009819179034,2.8567029457537103,524
8304,9.689009819179034,2.8567029457537103,525
6242,9.66746666666666,2.850239999999998,526
5653,9.648233333333332,2.84447,527
15449,9.633099999999995,2.8399299999999985,528
11264,9.607166666666666,2.83215,529
4286,9.596799999999982,2.8290399999999947,530
1441,9.581500000000002,2.8244500000000006,531
14380,9.564000000000002,2.819200000000001,532
4499,9.556200000000011,2.8168600000000033,533
589,9.543633333333329,2.8130899999999985,534
14191,9.53673333333333,2.811019999999999,535
6078,9.531633333333332,2.80949,536
6108,9.519166666666669,2.8057500000000006,537
13410,9.510699999999964,2.8032099999999893,538
13169,9.496833333333315,2.7990499999999945,539
11486,9.487799999999991,2.7963399999999976,540
9427,9.45700000000001,2.787100000000003,541
15574,9.452633333333326,2.7857899999999978,542
12977,9.4297,2.77891,543
14414,9.424533333333336,2.777360000000001,544
4961,9.4206,2.77618,545
1153,9.40916666666666,2.772749999999998,546
11685,9.373299999999997,2.761989999999999,547
14032,9.371666666666668,2.7615000000000003,548
13329,9.34896666666667,2.754690000000001,549
15168,9.324199999999992,2.7472599999999976,550
15058,9.3224,2.7467200000000003,551
6283,9.322033333333335,2.746610000000001,552
13666,9.317180286440568,2.7451540859321706,553
4929,9.273733333333336,2.732120000000001,554
3251,9.2724,2.7317199999999997,555
3903,9.247433333333335,2.724230000000001,556
9164,9.229,2.7186999999999997,557
9092,9.207366666666664,2.7122099999999993,558
1591,9.137066666666666,2.6911199999999997,559
2554,9.126666666666669,2.6880000000000006,560
5176,9.08906666666667,2.676720000000001,561
5502,9.034366666666664,2.660309999999999,562
10116,8.989866666666664,2.6469599999999995,563
2813,8.937933333333332,2.6313799999999996,564
14273,8.931533333333334,2.6294600000000004,565
13662,8.912566666666669,2.623770000000001,566
14906,8.886600000000005,2.6159800000000017,567
8648,8.885333333333332,2.6155999999999997,568
15393,8.868466666666666,2.61054,569
9931,8.826799999999993,2.598039999999998,570
11157,8.8215,2.5964500000000004,571
137,8.805500000000004,2.5916500000000013,572
629,8.795466666666664,2.5886399999999994,573
1000,8.77573333333333,2.582719999999999,574
12790,8.770800000000005,2.5812400000000015,575
11742,8.747999999999996,2.574399999999999,576
3715,8.728833333333334,2.5686500000000003,577
14173,8.700166666666656,2.560049999999997,578
12794,8.69706666666667,2.559120000000001,579
7921,8.671927877677865,2.5515783633033595,580
14279,8.670533333333328,2.5511599999999985,581
5458,8.668966666666666,2.55069,582
606,8.651,2.5453,583
7925,8.6423,2.5426900000000003,584
662,8.634966666666667,2.54049,585
2456,8.607499999999996,2.532249999999999,586
10976,8.605266666666656,2.531579999999997,587
11381,8.589699999999992,2.5269099999999978,588
8646,8.568499999999988,2.5205499999999965,589
3517,8.5377,2.51131,590
15298,8.524799999999997,2.5074399999999994,591
1173,8.52240000000001,2.506720000000003,592
4237,8.51783333333334,2.5053500000000017,593
5556,8.51403333333333,2.504209999999999,594
7891,8.504066666666652,2.501219999999996,595
3176,8.49989999999999,2.499969999999997,596
3914,8.497166666666656,2.499149999999997,597
12056,8.482233333333333,2.49467,598
12471,8.435200000000002,2.4805600000000005,599
4718,8.434866666666668,2.4804600000000003,600
10920,8.391533333333333,2.46746,601
7021,8.383499999999996,2.465049999999999,602
11716,8.370833333333334,2.46125,603
10618,8.324433333333332,2.4473299999999996,604
12336,8.316666666666666,2.445,605
2377,8.316666666666666,2.445,606
7475,8.308866666666665,2.4426599999999996,607
13078,8.3081,2.44243,608
14397,8.3072,2.44216,609
13452,8.2634,2.4290200000000004,610
3267,8.247266666666677,2.4241800000000033,611
13330,8.240600000000006,2.4221800000000018,612
6697,8.197466666666665,2.4092399999999996,613
11671,8.179699999999999,2.4039099999999998,614
3161,8.163199999999998,2.3989599999999993,615
11173,8.149833333333333,2.39495,616
13336,8.126033333333334,2.3878100000000004,617
6858,8.118366666666669,2.3855100000000005,618
4393,8.1081,2.3824300000000003,619
14258,8.073966666666664,2.3721899999999994,620
11202,8.070366666666665,2.3711099999999994,621
12870,8.04056666666666,2.362169999999998,622
10438,8.02756666666666,2.358269999999998,623
817,7.994933333333332,2.34848,624
9331,7.956666666666667,2.337,625
10391,7.952533333333336,2.335760000000001,626
13665,7.949100000000001,2.3347300000000004,627
14935,7.946399999999999,2.3339199999999996,628
4254,7.927966666666666,2.32839,629
13358,7.924833333333333,2.32745,630
11599,7.899200000000004,2.3197600000000014,631
4436,7.869866666666667,2.31096,632
14726,7.867366666666668,2.3102100000000005,633
15956,7.86423333333333,2.3092699999999993,634
10696,7.858799999999997,2.3076399999999992,635
14355,7.856166666666667,2.3068500000000003,636
10549,7.846600000000001,2.3039800000000006,637
1753,7.842466666666668,2.3027400000000005,638
12143,7.839600000000001,2.30188,639
10433,7.8330666666666655,2.2999199999999997,640
13017,7.828,2.2984,641
7369,7.81563333333333,2.2946899999999992,642
10320,7.773733333333332,2.2821199999999995,643
14741,7.740800000000002,2.2722400000000005,644
10664,7.7208,2.26624,645
3052,7.712999999999999,2.2639,646
4760,7.705033333333334,2.2615100000000004,647
14175,7.697433333333329,2.2592299999999987,648
4167,7.676800000000001,2.2530400000000004,649
13258,7.672833333333333,2.25185,650
10804,7.664499999999999,2.2493499999999997,651
13624,7.657966666666667,2.24739,652
2558,7.6556,2.24668,653
2066,7.6556,2.24668,654
9389,7.6556,2.24668,655
11525,7.651199999999995,2.2453599999999985,656
12096,7.643333333333333,2.243,657
15866,7.643233333333334,2.24297,658
13632,7.634133333333333,2.24024,659
9425,7.631433333333335,2.2394300000000005,660
15105,7.618899999999991,2.2356699999999976,661
13682,7.611533333333336,2.233460000000001,662
6909,7.600333333333332,2.2300999999999997,663
10374,7.579999999999996,2.223999999999999,664
15870,7.574933333333333,2.22248,665
8741,7.565000000000002,2.219500000000001,666
11807,7.5570666666666675,2.2171200000000004,667
7557,7.554166666666664,2.216249999999999,668
7514,7.549299999999999,2.21479,669
14325,7.518566666666668,2.2055700000000007,670
9494,7.511000000000005,2.2033000000000014,671
2234,7.511000000000005,2.2033000000000014,672
12042,7.508666666666667,2.2026,673
14494,7.506300000000001,2.2018900000000006,674
10157,7.493800000000001,2.1981400000000004,675
13097,7.493400000000001,2.1980200000000005,676
9175,7.445433333333329,2.183629999999999,677
15290,7.443699999999999,2.1831099999999997,678
8337,7.439733333333332,2.18192,679
15634,7.425666666666666,2.1777,680
5603,7.422199999999998,2.1766599999999996,681
6441,7.3982,2.16946,682
