row_id,rank,uplift_hat,y1_hat,y0_hat,exp_incremental_revenue,exp_profit_per_contact,should_contact
10827,250,15.694766666666604,15.694766666666604,0.0,15.694766666666604,4.658429999999981,1
84,251,15.646133333333331,15.646133333333331,0.0,15.646133333333331,4.643839999999999,1
4696,252,15.628799999999998,15.628799999999998,0.0,15.628799999999998,4.63864,1
4796,253,15.583466666666656,15.683433333333324,0.0999666666666666,15.583466666666656,4.625039999999997,1
10393,254,15.571800000000009,15.571800000000009,0.0,15.571800000000009,4.621540000000002,1
6823,255,15.32579999999999,15.32579999999999,0.0,15.32579999999999,4.5477399999999975,1
11036,256,15.30196666666667,15.30196666666667,0.0,15.30196666666667,4.540590000000001,1
8424,257,15.227733333333326,15.327699999999991,0.0999666666666666,15.227733333333326,4.518319999999997,1
9755,258,15.193700000000002,15.193700000000002,0.0,15.193700000000002,4.50811,1
13020,259,15.082033333333332,15.581866666666665,0.4998333333333333,15.082033333333332,4.474609999999999,1
7775,260,14.923266666666663,14.923266666666663,0.0,14.923266666666663,4.42698,1
15106,261,14.921033333333366,21.388633333333367,6.4676,14.921033333333366,4.42631000000001,1
13803,262,14.86713333333334,18.62263333333334,3.755500000000001,14.86713333333334,4.410140000000002,1
6013,263,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
6244,264,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
4208,265,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
14065,266,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
4614,267,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
9278,268,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
2690,269,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
3118,270,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
10538,271,14.755781476784597,17.624939297939477,2.86915782115488,14.755781476784597,4.376734443035379,1
4895,272,14.67583333333334,14.67583333333334,0.0,14.67583333333334,4.352750000000001,1
5547,273,14.59096666666666,14.59096666666666,0.0,14.59096666666666,4.327289999999999,1
5971,274,14.56123333333334,14.67583333333334,0.1146,14.56123333333334,4.318370000000002,1
2065,275,14.557133333333336,14.557133333333336,0.0,14.557133333333336,4.31714,1
12905,276,14.509199999999993,14.509199999999993,0.0,14.509199999999993,4.3027599999999975,1
8105,277,14.490933333333327,14.490933333333327,0.0,14.490933333333327,4.297279999999998,1
10951,278,14.474633333333328,14.474633333333328,0.0,14.474633333333328,4.292389999999998,1
14274,279,14.466199999999995,14.466199999999995,0.0,14.466199999999995,4.289859999999998,1
12078,280,14.431833333333332,14.431833333333332,0.0,14.431833333333332,4.27955,1
6486,281,14.430933333333323,14.430933333333323,0.0,14.430933333333323,4.279279999999997,1
10053,282,14.412568922458265,14.412568922458265,0.0,14.412568922458265,4.273770676737479,1
15624,283,14.412568922458265,14.412568922458265,0.0,14.412568922458265,4.273770676737479,1
10295,284,14.412568922458265,14.412568922458265,0.0,14.412568922458265,4.273770676737479,1
1374,285,14.412568922458265,14.412568922458265,0.0,14.412568922458265,4.273770676737479,1
10642,286,14.412568922458265,14.412568922458265,0.0,14.412568922458265,4.273770676737479,1
9181,287,14.33203333333334,14.67583333333334,0.3438,14.33203333333334,4.249610000000001,1
4836,288,14.302099999999996,14.541266666666662,0.2391666666666666,14.302099999999996,4.240629999999999,1
9514,289,14.275933333333326,15.575499999999993,1.299566666666667,14.275933333333326,4.232779999999997,1
10602,290,14.186700000000004,14.186700000000004,0.0,14.186700000000004,4.206010000000001,1
9228,291,14.135000000000003,14.135000000000003,0.0,14.135000000000003,4.190500000000001,1
2461,292,14.114800000000002,14.114800000000002,0.0,14.114800000000002,4.18444,1
12579,293,14.058799999999987,14.058799999999987,0.0,14.058799999999987,4.167639999999997,1
10848,294,14.037333333333336,14.037333333333336,0.0,14.037333333333336,4.161200000000001,1
12174,295,13.900533333333334,14.503333333333334,0.6028,13.900533333333334,4.12016,1
4399,296,13.809799999999992,13.809799999999992,0.0,13.809799999999992,4.092939999999998,1
11476,297,13.79709999999999,13.897066666666657,0.0999666666666666,13.79709999999999,4.089129999999997,1
4785,298,13.75996666666666,13.75996666666666,0.0,13.75996666666666,4.077989999999998,1
14019,299,13.751566666666667,19.642933333333332,5.891366666666667,13.751566666666667,4.075470000000001,1
6878,300,13.712000000000002,13.712000000000002,0.0,13.712000000000002,4.0636,1
9318,301,13.654233333333336,13.654233333333336,0.0,13.654233333333336,4.046270000000001,1
8855,302,13.51739999999999,13.51739999999999,0.0,13.51739999999999,4.005219999999997,1
7443,303,13.393466666666663,13.393466666666663,0.0,13.393466666666663,3.9680399999999993,1
9206,304,13.383366666666673,13.383366666666673,0.0,13.383366666666673,3.965010000000002,1
15424,305,13.365366666666658,13.365366666666658,0.0,13.365366666666658,3.959609999999997,1
4409,306,13.34603333333334,13.34603333333334,0.0,13.34603333333334,3.9538100000000016,1
14001,307,13.306666666666668,13.306666666666668,0.0,13.306666666666668,3.942,1
4721,308,13.306666666666668,13.306666666666668,0.0,13.306666666666668,3.942,1
14074,309,13.306666666666668,13.306666666666668,0.0,13.306666666666668,3.942,1
7639,310,13.29556666666662,13.29556666666662,0.0,13.29556666666662,3.9386699999999855,1
8244,311,12.925066666666664,12.925066666666664,0.0,12.925066666666664,3.82752,1
13616,312,12.89463333333332,12.89463333333332,0.0,12.89463333333332,3.818389999999997,1
9838,313,12.889233333333332,12.889233333333332,0.0,12.889233333333332,3.81677,1
7505,314,12.777333333333337,12.777333333333337,0.0,12.777333333333337,3.783200000000001,1
14783,315,12.75276666666667,12.75276666666667,0.0,12.75276666666667,3.775830000000001,1
12425,316,12.713866666666664,12.713866666666664,0.0,12.713866666666664,3.764159999999999,1
15853,317,12.672966666666666,15.364,2.6910333333333334,12.672966666666666,3.75189,1
2484,318,12.652800000000004,12.652800000000004,0.0,12.652800000000004,3.7458400000000007,1
838,319,12.604866666666656,16.65319999999999,4.048333333333334,12.604866666666656,3.731459999999997,1
13822,320,12.487066666666678,12.487066666666678,0.0,12.487066666666678,3.696120000000003,1
6902,321,12.467933333333336,12.467933333333336,0.0,12.467933333333336,3.69038,1
12773,322,12.464066666666662,12.464066666666662,0.0,12.464066666666662,3.689219999999999,1
11935,323,12.42999999999996,12.42999999999996,0.0,12.42999999999996,3.678999999999988,1
15571,324,12.387299999999971,12.387299999999971,0.0,12.387299999999971,3.666189999999992,1
7582,325,12.356691117849987,12.356691117849987,0.0,12.356691117849987,3.657007335354997,1
15806,326,12.356691117849987,12.356691117849987,0.0,12.356691117849987,3.657007335354997,1
5826,327,12.356691117849987,12.356691117849987,0.0,12.356691117849987,3.657007335354997,1
