row_id,rank,uplift_hat,y1_hat,y0_hat,exp_incremental_revenue,exp_profit_per_contact
1219,32,169.8287935235953,169.8287935235953,0.0,169.8287935235953,50.89863805707859
19315,33,168.84333333333376,168.84333333333376,0.0,168.84333333333376,50.60300000000013
634,34,164.67,164.67,0.0,164.67,49.351
38971,35,156.35333333333332,156.35333333333332,0.0,156.35333333333332,46.856
14618,36,155.77976666666663,155.77976666666663,0.0,155.77976666666663,46.68392999999999
36904,37,153.17030000000062,153.17030000000062,0.0,153.17030000000062,45.90109000000019
50409,38,149.03886666666648,149.03886666666648,0.0,149.03886666666648,44.66165999999995
53279,39,148.7814000000005,148.7814000000005,0.0,148.7814000000005,44.58442000000015
56477,40,148.77313333333288,148.77313333333288,0.0,148.77313333333288,44.58193999999987
63331,41,146.37333333333333,146.37333333333333,0.0,146.37333333333333,43.862
21834,42,145.7290000000001,148.4416000000001,2.7125999999999997,145.7290000000001,43.66870000000003
60604,43,141.4591999999996,141.4591999999996,0.0,141.4591999999996,42.387759999999886
26337,44,140.44720000000007,140.44720000000007,0.0,140.44720000000007,42.08416000000002
62419,45,139.04219999999958,141.34879999999958,2.3066,139.04219999999958,41.662659999999875
58628,46,137.7476,137.7476,0.0,137.7476,41.274280000000005
24033,47,136.22116666666668,139.72,3.4988333333333337,136.22116666666668,40.81635000000001
28419,48,134.8479999999997,134.8479999999997,0.0,134.8479999999997,40.40439999999991
42858,49,133.90710000000013,133.90710000000013,0.0,133.90710000000013,40.12213000000004
15004,50,130.61120000000062,130.61120000000062,0.0,130.61120000000062,39.13336000000019
12261,51,130.26466666666684,130.26466666666684,0.0,130.26466666666684,39.02940000000005
61423,52,127.09216666666711,127.09216666666711,0.0,127.09216666666711,38.07765000000013
24104,53,124.9235000000003,125.0381000000003,0.11460000000000001,124.9235000000003,37.427050000000094
12006,54,124.78030000000022,124.78030000000022,0.0,124.78030000000022,37.38409000000007
11290,55,124.40300000000043,124.80783333333376,0.4048333333333333,124.40300000000043,37.27090000000013
2220,56,123.84186666666677,123.84186666666677,0.0,123.84186666666677,37.10256000000003
12416,57,123.35093333333353,123.35093333333353,0.0,123.35093333333353,36.95528000000006
63048,58,122.00530000000028,122.00530000000028,0.0,122.00530000000028,36.55159000000008
21312,59,120.95920000000001,120.95920000000001,0.0,120.95920000000001,36.23776
39228,60,120.94776666666652,120.94776666666652,0.0,120.94776666666652,36.23432999999996
53958,61,120.47483333333311,120.47483333333311,0.0,120.47483333333311,36.092449999999936
26875,62,120.46576666666668,120.46576666666668,0.0,120.46576666666668,36.08973
9058,63,120.40623333333332,120.40623333333332,0.0,120.40623333333332,36.07187
51427,64,120.01093333333347,120.11090000000013,0.09996666666666666,120.01093333333347,35.95328000000004
19077,65,118.89460000000031,118.89460000000031,0.0,118.89460000000031,35.618380000000094
7080,66,117.66033333333289,117.66033333333289,0.0,117.66033333333289,35.248099999999866
782,67,116.51196666666625,116.98299999999959,0.47103333333333336,116.51196666666625,34.90358999999988
34297,68,116.43333333333334,116.43333333333334,0.0,116.43333333333334,34.88
10160,69,116.25553333333342,116.25553333333342,0.0,116.25553333333342,34.826660000000025
53892,70,115.44510000000018,117.14900000000019,1.7039,115.44510000000018,34.58353000000005
8335,71,114.77,114.77,0.0,114.77,34.381
53410,72,114.77,114.77,0.0,114.77,34.381
9319,73,114.24999999999972,114.76799999999972,0.518,114.24999999999972,34.224999999999916
51914,74,114.15833333333354,114.15833333333354,0.0,114.15833333333354,34.19750000000006
5993,75,114.02533333333308,114.02533333333308,0.0,114.02533333333308,34.157599999999924
22687,76,109.5245999999999,109.5245999999999,0.0,109.5245999999999,32.80737999999997
44382,77,109.47953333333385,109.47953333333385,0.0,109.47953333333385,32.79386000000016
5707,78,107.89590000000028,107.89590000000028,0.0,107.89590000000028,32.318770000000086
56019,79,107.54369999999973,107.54369999999973,0.0,107.54369999999973,32.21310999999992
52951,80,107.49026666666705,107.49026666666705,0.0,107.49026666666705,32.19708000000012
49093,81,106.85936666666638,115.01513333333304,8.155766666666667,106.85936666666638,32.007809999999914
18576,82,105.17996666666666,108.18246666666666,3.0025000000000004,105.17996666666666,31.503989999999995
1356,83,104.76759999999976,104.76759999999976,0.0,104.76759999999976,31.380279999999924
9543,84,104.52318856402918,104.52318856402918,0.0,104.52318856402918,31.306956569208754
25517,85,104.2618666666666,104.2618666666666,0.0,104.2618666666666,31.22855999999998
10274,86,104.16943333333309,104.16943333333309,0.0,104.16943333333309,31.200829999999925
52738,87,103.91449999999959,103.91449999999959,0.0,103.91449999999959,31.124349999999875
45204,88,103.72653333333321,104.52543333333321,0.7989,103.72653333333321,31.06795999999996
24991,89,102.56539999999964,102.56539999999964,0.0,102.56539999999964,30.71961999999989
31720,90,102.4846999999998,102.4846999999998,0.0,102.4846999999998,30.69540999999994
3316,91,102.09799999999967,102.09799999999967,0.0,102.09799999999967,30.5793999999999
25560,92,102.00859999999976,102.00859999999976,0.0,102.00859999999976,30.552579999999924
49728,93,101.63343333333374,102.40230000000041,0.7688666666666667,101.63343333333374,30.44003000000012
39918,94,101.25776666666624,106.9922333333329,5.734466666666669,101.25776666666624,30.327329999999872
37887,95,101.07516666666668,101.46333333333334,0.38816666666666666,101.07516666666668,30.27255
59839,96,101.05883333333298,101.05883333333298,0.0,101.05883333333298,30.267649999999893
8061,97,101.04600000000043,101.04600000000043,0.0,101.04600000000043,30.263800000000128
30023,98,98.76766666666634,98.76766666666634,0.0,98.76766666666634,29.5802999999999
52435,99,97.60333333333334,97.60333333333334,0.0,97.60333333333334,29.230999999999998
63883,100,97.24596666666697,97.24596666666697,0.0,97.24596666666697,29.12379000000009
43371,101,95.91143333333318,95.91143333333318,0.0,95.91143333333318,28.72342999999995
34537,102,95.18233333333362,95.84750000000028,0.6651666666666666,95.18233333333362,28.504700000000085
37733,103,94.91580000000008,94.91580000000008,0.0,94.91580000000008,28.42474000000002
45357,104,93.76640000000023,93.76640000000023,0.0,93.76640000000023,28.07992000000007
31496,105,93.07196666666641,93.17193333333307,0.09996666666666666,93.07196666666641,27.871589999999923
20432,106,92.81560000000023,92.81560000000023,0.0,92.81560000000023,27.794680000000067
23199,107,92.3048000000001,92.3048000000001,0.0,92.3048000000001,27.641440000000028
26403,108,92.24100000000043,92.24100000000043,0.0,92.24100000000043,27.622300000000127
40723,109,92.13706666666708,92.13706666666708,0.0,92.13706666666708,27.591120000000124
9740,110,90.9327333333333,90.9327333333333,0.0,90.9327333333333,27.22981999999999
44595,111,90.55959999999968,90.55959999999968,0.0,90.55959999999968,27.1178799999999
16264,112,90.10373333333355,90.10373333333355,0.0,90.10373333333355,26.981120000000065
17400,113,89.63900000000034,89.75360000000033,0.11460000000000001,89.63900000000034,26.8417000000001
19500,114,89.13926666666666,89.13926666666666,0.0,89.13926666666666,26.691779999999994
11189,115,88.90820000000035,88.90820000000035,0.0,88.90820000000035,26.622460000000103
44204,116,86.84209999999977,86.84209999999977,0.0,86.84209999999977,26.002629999999932
36046,117,86.71993333333347,86.71993333333347,0.0,86.71993333333347,25.96598000000004
52433,118,85.9447666666665,86.04473333333316,0.09996666666666666,85.9447666666665,25.73342999999995
48937,119,85.5799333333335,85.5799333333335,0.0,85.5799333333335,25.62398000000005
28716,120,84.01779999999991,84.01779999999991,0.0,84.01779999999991,25.15533999999997
41344,121,83.55963333333364,83.6596000000003,0.09996666666666666,83.55963333333364,25.01789000000009
54634,122,83.53566666666674,83.53566666666674,0.0,83.53566666666674,25.01070000000002
17204,123,82.19306666666651,82.19306666666651,0.0,82.19306666666651,24.60791999999995
38493,124,81.38059999999994,81.38059999999994,0.0,81.38059999999994,24.364179999999983
57296,125,81.00373333333354,81.36553333333354,0.36179999999999995,81.00373333333354,24.25112000000006
55598,126,80.817933333333,80.817933333333,0.0,80.817933333333,24.1953799999999
29552,127,80.53173333333353,80.53173333333353,0.0,80.53173333333353,24.10952000000006
10805,128,79.71513333333343,79.71513333333343,0.0,79.71513333333343,23.864540000000027
60894,129,79.69646666666632,83.45196666666632,3.7555000000000005,79.69646666666632,23.858939999999897
41857,130,79.66789999999986,79.66789999999986,0.0,79.66789999999986,23.850369999999955
26107,131,77.63686666666666,78.17666666666666,0.5398,77.63686666666666,23.241059999999997
38995,132,77.55856666666683,77.55856666666683,0.0,77.55856666666683,23.21757000000005
63298,133,76.97936666666659,76.97936666666659,0.0,76.97936666666659,23.043809999999976
54392,134,76.66810000000015,76.66810000000015,0.0,76.66810000000015,22.950430000000043
28293,135,76.41306666666674,76.41306666666674,0.0,76.41306666666674,22.87392000000002
3147,136,76.11946666666663,76.11946666666663,0.0,76.11946666666663,22.785839999999986
39295,137,76.01883333333319,78.37259999999986,2.353766666666667,76.01883333333319,22.755649999999957
29734,138,75.80786666666654,78.3256333333332,2.5177666666666663,75.80786666666654,22.69235999999996
47774,139,75.74596666666667,75.74596666666667,0.0,75.74596666666667,22.67379
55255,140,75.35433333333336,75.35433333333336,0.0,75.35433333333336,22.556300000000007
2708,141,74.61089999999994,74.61089999999994,0.0,74.61089999999994,22.33326999999998
4095,142,74.54039999999985,74.54039999999985,0.0,74.54039999999985,22.312119999999954
60808,143,73.98310000000009,73.98310000000009,0.0,73.98310000000009,22.144930000000027
7647,144,73.47173333333333,76.51333333333334,3.0416000000000003,73.47173333333333,21.991519999999998
18795,145,73.28663333333334,73.28663333333334,0.0,73.28663333333334,21.93599
567,146,73.00716666666648,73.00716666666648,0.0,73.00716666666648,21.85214999999994
38076,147,72.82210000000015,72.82210000000015,0.0,72.82210000000015,21.796630000000043
58843,148,72.73979999999983,72.73979999999983,0.0,72.73979999999983,21.771939999999947
8965,149,72.72819999999997,72.72819999999997,0.0,72.72819999999997,21.76845999999999
47338,150,72.67076666666667,74.85,2.1792333333333334,72.67076666666667,21.75123
63743,151,72.49419999999988,72.60159999999988,0.1074,72.49419999999988,21.698259999999962
62243,152,72.46679999999994,72.79319999999994,0.3264,72.46679999999994,21.69003999999998
15174,153,72.24000000000021,72.24000000000021,0.0,72.24000000000021,21.62200000000006
51500,154,72.18156666666646,72.6525999999998,0.47103333333333336,72.18156666666646,21.604469999999935
16382,155,72.11866666666675,72.11866666666675,0.0,72.11866666666675,21.585600000000024
17338,156,71.2801333333332,71.88186666666653,0.6017333333333332,71.2801333333332,21.33403999999996
25289,157,70.37933333333324,70.37933333333324,0.0,70.37933333333324,21.06379999999997
967,158,70.33383333333333,70.33383333333333,0.0,70.33383333333333,21.05015
40477,159,70.1695999999998,70.1695999999998,0.0,70.1695999999998,21.00087999999994
36925,160,70.116333333333,70.116333333333,0.0,70.116333333333,20.9848999999999
39486,161,69.94543333333365,69.94543333333365,0.0,69.94543333333365,20.933630000000093
59702,162,69.6282666666666,69.6282666666666,0.0,69.6282666666666,20.83847999999998
44970,163,69.50466666666667,69.86,0.35533333333333333,69.50466666666667,20.801399999999997
35502,164,69.45343333333354,69.45343333333354,0.0,69.45343333333354,20.78603000000006
23610,165,69.01329999999999,69.54316666666665,0.5298666666666667,69.01329999999999,20.653989999999993
54848,166,68.95610000000003,68.95610000000003,0.0,68.95610000000003,20.63683000000001
40124,167,68.36213333333302,68.36213333333302,0.0,68.36213333333302,20.458639999999903
29723,168,67.47496666666684,68.68573333333352,1.2107666666666668,67.47496666666684,20.192490000000053
57155,169,67.42636666666661,68.52599999999994,1.0996333333333335,67.42636666666661,20.177909999999983
52110,170,67.08826666666651,67.08826666666651,0.0,67.08826666666651,20.076479999999954
47951,171,66.1016666666667,66.1016666666667,0.0,66.1016666666667,19.78050000000001
19924,172,65.94940000000021,65.94940000000021,0.0,65.94940000000021,19.734820000000063
4131,173,65.7119999999999,65.7119999999999,0.0,65.7119999999999,19.66359999999997
18368,174,65.4400333333334,65.54000000000006,0.09996666666666666,65.4400333333334,19.582010000000018
18567,175,65.14409999999978,65.14409999999978,0.0,65.14409999999978,19.493229999999933
39974,176,64.85159999999993,64.85159999999993,0.0,64.85159999999993,19.40547999999998
42785,177,64.84939999999996,64.94936666666662,0.09996666666666666,64.84939999999996,19.404819999999987
32145,178,64.479566666667,64.479566666667,0.0,64.479566666667,19.293870000000098
25719,179,64.36063333333341,64.36063333333341,0.0,64.36063333333341,19.25819000000002
54448,180,63.26399999999999,63.26399999999999,0.0,63.26399999999999,18.929199999999994
22068,181,63.24660000000001,63.24660000000001,0.0,63.24660000000001,18.92398
57127,182,62.82270000000001,65.07650000000001,2.2538000000000005,62.82270000000001,18.79681
35101,183,62.771433333333334,62.771433333333334,0.0,62.771433333333334,18.78143
3022,184,62.61186666666665,64.27519999999998,1.6633333333333333,62.61186666666665,18.733559999999994
63876,185,62.359400000000065,65.0001333333334,2.640733333333333,62.359400000000065,18.65782000000002
60539,186,61.98346666666667,61.98346666666667,0.0,61.98346666666667,18.54504
21975,187,61.920433333333264,61.920433333333264,0.0,61.920433333333264,18.526129999999977
14068,188,61.818333333333335,61.818333333333335,0.0,61.818333333333335,18.4955
19313,189,61.80080000000002,61.80080000000002,0.0,61.80080000000002,18.490240000000004
52243,190,61.451,61.451,0.0,61.451,18.385299999999997
33591,191,61.347133333333346,61.347133333333346,0.0,61.347133333333346,18.35414
47061,192,60.992900000000205,61.292800000000206,0.2999,60.992900000000205,18.24787000000006
2603,193,60.70019999999986,60.70019999999986,0.0,60.70019999999986,18.160059999999955
2316,194,60.62736666666667,60.795,0.16763333333333333,60.62736666666667,18.138209999999997
3542,195,60.44416666666665,60.44416666666665,0.0,60.44416666666665,18.083249999999996
16329,196,60.412799999999905,62.3972999999999,1.9844999999999997,60.412799999999905,18.07383999999997
40444,197,60.2665,61.54333333333334,1.2768333333333333,60.2665,18.02995
4286,198,59.9881,59.9881,0.0,59.9881,17.94643
1229,199,59.8314333333334,61.3125333333334,1.4810999999999999,59.8314333333334,17.89943000000002
10284,200,59.62716666666659,65.18983333333325,5.562666666666666,59.62716666666659,17.838149999999974
48478,201,59.33016666666664,59.33016666666664,0.0,59.33016666666664,17.74904999999999
15249,202,59.275699999999986,59.275699999999986,0.0,59.275699999999986,17.732709999999994
47676,203,59.241766666666805,59.64660000000014,0.4048333333333333,59.241766666666805,17.72253000000004
57645,204,59.23006666666662,61.23973333333329,2.009666666666667,59.23006666666662,17.719019999999986
34231,205,59.05726666666686,59.718966666666866,0.6617,59.05726666666686,17.66718000000006
32797,206,58.99123333333333,59.531033333333326,0.5398,58.99123333333333,17.647369999999995
16982,207,58.33653333333333,58.33653333333333,0.0,58.33653333333333,17.45096
16245,208,58.32460000000016,58.32460000000016,0.0,58.32460000000016,17.447380000000045
23361,209,57.89853333333336,57.89853333333336,0.0,57.89853333333336,17.319560000000006
18748,210,57.6959999999999,57.6959999999999,0.0,57.6959999999999,17.25879999999997
62962,211,57.47803333333348,57.47803333333348,0.0,57.47803333333348,17.193410000000043
59625,212,56.589166666666664,56.589166666666664,0.0,56.589166666666664,16.92675
59412,213,56.553333333333335,56.553333333333335,0.0,56.553333333333335,16.916
61583,214,56.41819999999973,56.41819999999973,0.0,56.41819999999973,16.87545999999992
29558,215,56.1819666666667,56.1819666666667,0.0,56.1819666666667,16.804590000000008
9262,216,56.132,56.132,0.0,56.132,16.789599999999997
52041,217,56.1191666666664,56.1191666666664,0.0,56.1191666666664,16.78574999999992
18658,218,56.08799999999992,56.08799999999992,0.0,56.08799999999992,16.776399999999974
55647,219,55.769999999999705,61.245799999999704,5.4758,55.769999999999705,16.68099999999991
8582,220,54.89496666666654,54.89496666666654,0.0,54.89496666666654,16.41848999999996
12237,221,54.89,54.89,0.0,54.89,16.416999999999998
7419,222,54.2503666666664,54.2503666666664,0.0,54.2503666666664,16.22510999999992
60956,223,53.828300000000006,57.67263333333334,3.844333333333333,53.828300000000006,16.09849
52659,224,53.53583333333342,53.53583333333342,0.0,53.53583333333342,16.010750000000026
14595,225,53.332466666666484,53.332466666666484,0.0,53.332466666666484,15.949739999999943
26168,226,53.327999999999996,53.327999999999996,0.0,53.327999999999996,15.948399999999998
52156,227,52.89239999999987,52.89239999999987,0.0,52.89239999999987,15.817719999999959
19276,228,52.750666666666696,52.750666666666696,0.0,52.750666666666696,15.775200000000007
37828,229,52.58836666666666,52.58836666666666,0.0,52.58836666666666,15.726509999999996
62435,230,52.5358,52.5358,0.0,52.5358,15.71074
61027,231,52.26399999999995,52.26399999999995,0.0,52.26399999999995,15.629199999999985
23505,232,52.176266666666784,52.176266666666784,0.0,52.176266666666784,15.602880000000034
62313,233,51.74649999999997,52.97599999999997,1.2294999999999998,51.74649999999997,15.47394999999999
51595,234,51.56333333333333,51.56333333333333,0.0,51.56333333333333,15.418999999999999
6368,235,51.08716666666666,51.08716666666666,0.0,51.08716666666666,15.276149999999998
62503,236,51.07596666666659,51.07596666666659,0.0,51.07596666666659,15.272789999999976
27700,237,50.12103333333334,50.12103333333334,0.0,50.12103333333334,14.98631
42652,238,50.024566666666686,62.60536666666668,12.580799999999996,50.024566666666686,14.957370000000004
26961,239,50.011733333333254,50.011733333333254,0.0,50.011733333333254,14.953519999999974
53170,240,49.9,49.9,0.0,49.9,14.919999999999998
25538,241,49.9,49.9,0.0,49.9,14.919999999999998
12946,242,49.68503333333335,49.68503333333335,0.0,49.68503333333335,14.855510000000004
52096,243,49.0880000000002,49.0880000000002,0.0,49.0880000000002,14.676400000000058
6680,244,48.86933333333319,48.86933333333319,0.0,48.86933333333319,14.610799999999955
33543,245,48.84930000000011,48.84930000000011,0.0,48.84930000000011,14.604790000000033
19101,246,48.413199999999975,48.413199999999975,0.0,48.413199999999975,14.473959999999991
44336,247,48.328266666666735,56.785800000000066,8.45753333333333,48.328266666666735,14.44848000000002
63068,248,48.07646666666665,48.07646666666665,0.0,48.07646666666665,14.372939999999993
54604,249,47.868866666666754,47.868866666666754,0.0,47.868866666666754,14.310660000000025
41808,250,47.49866666666668,52.02510000000001,4.526433333333332,47.49866666666668,14.199600000000002
50349,251,47.4081666666665,47.90799999999984,0.4998333333333333,47.4081666666665,14.17244999999995
44844,252,47.350000000000065,48.54960000000007,1.1996000000000002,47.350000000000065,14.155000000000019
37291,253,47.33263333333325,47.33263333333325,0.0,47.33263333333325,14.149789999999973
5827,254,47.22666666666651,47.22666666666651,0.0,47.22666666666651,14.117999999999952
27542,255,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
17521,256,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
33022,257,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
17364,258,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
50716,259,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
9108,260,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
36469,261,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
27097,262,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
46235,263,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
54884,264,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
18565,265,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
47614,266,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
25365,267,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
61296,268,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
10206,269,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
38094,270,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
55106,271,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
3861,272,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
2359,273,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
43795,274,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
48736,275,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
43952,276,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
22133,277,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
49572,278,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
31146,279,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
31708,280,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
12584,281,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
37371,282,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
30473,283,46.81669907568427,46.81669907568427,0.0,46.81669907568427,13.99500972270528
44721,284,46.70989999999994,46.70989999999994,0.0,46.70989999999994,13.96296999999998
35234,285,46.61836666666668,48.71516666666668,2.0968,46.61836666666668,13.935510000000003
43604,286,46.415699999999966,46.8867333333333,0.47103333333333336,46.415699999999966,13.874709999999988
1485,287,46.31130000000012,46.31130000000012,0.0,46.31130000000012,13.843390000000033
26163,288,46.18223333333342,46.18223333333342,0.0,46.18223333333342,13.804670000000025
60148,289,46.11133333333331,46.11133333333331,0.0,46.11133333333331,13.783399999999993
48679,290,46.074166666666756,54.22993333333342,8.155766666666667,46.074166666666756,13.772250000000026
59622,291,46.068399999999976,46.66819999999998,0.5998,46.068399999999976,13.770519999999992
17960,292,45.95499999999995,45.95499999999995,0.0,45.95499999999995,13.736499999999984
28063,293,45.750466666666654,47.749799999999986,1.9993333333333336,45.750466666666654,13.675139999999995
31882,294,45.70686666666669,47.69136666666669,1.9844999999999997,45.70686666666669,13.662060000000006
19545,295,45.55946666666658,45.55946666666658,0.0,45.55946666666658,13.617839999999973
2527,296,45.48733333333332,45.48733333333332,0.0,45.48733333333332,13.596199999999994
51134,297,45.363099999999974,45.46306666666664,0.09996666666666666,45.363099999999974,13.558929999999991
52116,298,45.25936666666653,46.41266666666653,1.1533,45.25936666666653,13.527809999999958
165,299,45.17539999999996,45.17539999999996,0.0,45.17539999999996,13.502619999999988
23695,300,45.02163333333326,45.02163333333326,0.0,45.02163333333326,13.456489999999977
37597,301,44.91,44.91,0.0,44.91,13.422999999999998
17539,302,44.89783333333332,44.89783333333332,0.0,44.89783333333332,13.419349999999994
50320,303,44.74306666666667,45.46666666666667,0.7236,44.74306666666667,13.37292
53688,304,44.49993333333337,44.61453333333337,0.11460000000000001,44.49993333333337,13.299980000000009
45303,305,44.38276666666671,45.20576666666671,0.8230000000000001,44.38276666666671,13.264830000000012
54050,306,44.17840000000005,44.17840000000005,0.0,44.17840000000005,13.203520000000015
33236,307,43.79713333333329,43.79713333333329,0.0,43.79713333333329,13.089139999999986
658,308,43.74690000000014,43.74690000000014,0.0,43.74690000000014,13.07407000000004
4791,309,43.69946666666663,43.69946666666663,0.0,43.69946666666663,13.059839999999989
4733,310,43.581866666666684,43.581866666666684,0.0,43.581866666666684,13.024560000000005
29698,311,43.581866666666684,43.581866666666684,0.0,43.581866666666684,13.024560000000005
44615,312,43.581866666666684,43.581866666666684,0.0,43.581866666666684,13.024560000000005
55044,313,43.39666666666667,43.39666666666667,0.0,43.39666666666667,12.969
10615,314,43.35680000000004,43.35680000000004,0.0,43.35680000000004,12.957040000000012
11750,315,43.19280000000001,43.19280000000001,0.0,43.19280000000001,12.907840000000002
19044,316,43.13250000000005,43.13250000000005,0.0,43.13250000000005,12.889750000000014
5656,317,43.01853333333334,43.01853333333334,0.0,43.01853333333334,12.85556
5497,318,42.9353333333333,42.9353333333333,0.0,42.9353333333333,12.830599999999988
22236,319,42.90823333333341,42.90823333333341,0.0,42.90823333333341,12.822470000000022
63878,320,42.702083333333405,42.702083333333405,0.0,42.702083333333405,12.76062500000002
32683,321,42.65943333333329,42.65943333333329,0.0,42.65943333333329,12.747829999999986
37244,322,42.566333333333375,42.566333333333375,0.0,42.566333333333375,12.719900000000012
46515,323,42.41413333333328,42.41413333333328,0.0,42.41413333333328,12.674239999999983
56075,324,42.2252,43.24666666666667,1.0214666666666667,42.2252,12.61756
33792,325,42.176000000000016,42.176000000000016,0.0,42.176000000000016,12.602800000000004
607,326,42.15169999999999,42.15169999999999,0.0,42.15169999999999,12.595509999999996
34479,327,41.88236015873016,41.88236015873016,0.0,41.88236015873016,12.514708047619047
59296,328,41.808000000000035,42.26640000000003,0.45840000000000003,41.808000000000035,12.492400000000009
51720,329,41.802733333333386,41.802733333333386,0.0,41.802733333333386,12.490820000000015
23435,330,41.677666666666774,41.677666666666774,0.0,41.677666666666774,12.45330000000003
24623,331,41.65020000000001,41.65020000000001,0.0,41.65020000000001,12.445060000000003
26925,332,41.583333333333336,41.583333333333336,0.0,41.583333333333336,12.424999999999999
17094,333,41.583333333333336,41.583333333333336,0.0,41.583333333333336,12.424999999999999
54136,334,41.568100000000136,41.568100000000136,0.0,41.568100000000136,12.42043000000004
22009,335,41.54149999999999,41.54149999999999,0.0,41.54149999999999,12.412449999999996
22895,336,41.450300000000006,41.450300000000006,0.0,41.450300000000006,12.38509
50640,337,41.39719999999998,42.38079999999998,0.9835999999999999,41.39719999999998,12.369159999999992
23855,338,41.1407,45.057500000000005,3.9168,41.1407,12.292209999999999
16589,339,41.132699999999964,41.35949999999996,0.22680000000000003,41.132699999999964,12.289809999999989
